Date,Away Team,Away Team Odds,Away Team Decimal Odds,Away Team Implied Probability,Away Probability,Home Probability,Home Team Implied Probability,Home Team Decimal Odds,Home Team Odds,Home Team,source_file,actual_away_score,actual_home_score,actual_winner,prediction_correct,bet_placed,bet_outcome,predicted_winner,prediction_confidence,month
2024-12-18,VAN,100.0,2.0,0.5,0.4658310681903717,0.5341689318096283,0.5454545454545454,1.83,-120.0,UHC,2024-12-18.csv,2.0,3.0,UHC,True,,0.0,UHC,0.5341689318096283,2024-12
2024-12-18,WPG,-165.0,1.61,0.6226415094339622,0.5121161930251434,0.4878838069748563,0.4166666666666667,2.4,140.0,ANA,2024-12-18.csv,2.0,3.0,ANA,False,,0.0,WPG,0.5121161930251434,2024-12
2024-12-19,STL,185.0,2.85,0.3508771929824561,0.508446502827786,0.4915534971722141,0.6923076923076923,1.44,-225.0,TB,2024-12-19.csv,1.0,3.0,TB,False,away,-1.0,STL,0.508446502827786,2024-12
2024-12-19,NJ,-225.0,1.44,0.6923076923076923,0.5,0.5,0.3508771929824561,2.85,185.0,CBJ,2024-12-19.csv,2.0,4.0,CBJ,True,,0.0,CBJ,0.5,2024-12
2024-12-19,LA,-160.0,1.62,0.6153846153846154,0.4778180952938846,0.5221819047061155,0.425531914893617,2.35,135.0,PHI,2024-12-19.csv,7.0,3.0,LA,False,home,-1.0,PHI,0.5221819047061155,2024-12
2024-12-19,PIT,135.0,2.35,0.425531914893617,0.5441477917952422,0.4558522082047578,0.6153846153846154,1.62,-160.0,NSH,2024-12-19.csv,5.0,4.0,PIT,True,away,1.35,PIT,0.5441477917952422,2024-12
2024-12-19,SEA,-145.0,1.69,0.5918367346938775,0.5341677616878361,0.4658322383121638,0.4444444444444444,2.25,125.0,CHI,2024-12-19.csv,1.0,3.0,CHI,False,,0.0,SEA,0.5341677616878361,2024-12
2024-12-19,OTT,-135.0,1.74,0.574468085106383,0.490256721001739,0.5097432789982611,0.46511627906976744,2.15,115.0,CGY,2024-12-19.csv,3.0,2.0,OTT,False,home,-1.0,CGY,0.5097432789982611,2024-12
2024-12-19,BOS,150.0,2.5,0.4,0.4755636304784634,0.5244363695215366,0.6491228070175439,1.54,-185.0,EDM,2024-12-19.csv,2.0,3.0,EDM,True,,0.0,EDM,0.5244363695215366,2024-12
2024-12-19,VAN,145.0,2.45,0.40816326530612246,0.4819453934389875,0.5180546065610124,0.6363636363636364,1.57,-175.0,VGK,2024-12-19.csv,1.0,3.0,VGK,True,,0.0,VGK,0.5180546065610124,2024-12
