Game,Team,days_of_rest,CA,CF,FA,FF,GA,GF,HDCA,HDCF,HDGA,HDGF,HDSA,HDSF,LDCA,LDCF,LDGA,LDGF,LDSA,LDSF,MDCA,MDCF,MDGA,MDGF,MDSA,MDSF,PDO,SA,SCA,SCF,SF,xGA,xGF
"2022-01-29 - EDM 7, MTL 2",EDM,1.0,45.318,52.216,34.266,37.878,2.189,2.091,8.289,8.789,1.271,1.207,6.484,6.516,20.102,24.482000000000003,0.4960000000000001,0.2759999999999999,11.736,11.84,14.248,15.672,0.4109999999999999,0.599,6.836,7.336,0.9902,25.935,22.459,24.581,26.948,1.924,2.09
"2022-01-31 - EDM 2, OTT 3",EDM,1.0,44.341,52.934000000000005,33.36,38.345,1.993,2.636,8.126000000000001,8.699000000000002,1.075,1.646,6.090000000000001,6.546000000000001,19.47,24.726000000000003,0.4960000000000001,0.2759999999999999,11.407,11.968,14.013,16.282,0.4109999999999999,0.6980000000000001,6.566,7.390000000000001,1.017,25.278,22.1,25.078,27.141,1.905,2.114
"2022-02-02 - EDM 5, WSH 3",EDM,1.0,43.423,52.241,32.766,37.759,1.804,2.3280000000000003,8.211,9.038,0.981,1.237,6.083,6.472,18.937,23.732,0.4009999999999999,0.2759999999999999,10.698,11.352,13.734,16.067,0.4109999999999999,0.8039999999999999,6.666,7.697,1.0133,24.573,21.907000000000004,25.197,26.96,1.883,2.14
"2022-02-08 - VGK 4, EDM 0",EDM,5.0,44.065,53.661,33.572,38.977,1.991,2.334,8.258,8.419,1.073,1.237,5.962,6.17,19.391,25.251,0.49,0.182,11.214,12.188,13.725,16.544999999999998,0.4109999999999999,0.908,6.715999999999999,7.725999999999999,1.0038,24.997,22.002,25.021,27.53,1.898,2.096
"2022-02-09 - CHI 4, EDM 1",EDM,0.0,46.25,52.913,34.70399999999999,37.915,2.018,2.233,8.612,9.154,0.8799999999999999,1.133,6.058,6.764,19.038,24.506,0.383,0.182,10.258,11.352,16.130000000000003,15.695,0.717,0.908,7.948,7.093000000000001,1.0013999999999998,25.421,24.733,24.888,26.903,2.015,2.128
"2022-02-11 - NYI 1, EDM 3",EDM,1.0,45.104,53.274,33.89,37.379,2.044,2.026,8.789,9.329,0.893,0.9260000000000002,6.506,6.7620000000000005,17.601,24.396,0.294,0.182,9.441,11.263,16.198,16.118,0.8210000000000001,0.908,8.246,7.453,0.9915,25.278,24.961,25.529000000000003,26.939,2.069,2.157
"2022-02-14 - EDM 3, SJ 0",EDM,2.0,45.80800000000001,53.645,34.834999999999994,37.688,1.736,1.9330000000000005,9.085,9.381,0.688,0.8320000000000001,6.494,6.802,17.745,24.688,0.294,0.277,9.8,11.799,16.576,16.106,0.716,0.8119999999999999,8.64,7.466999999999999,1.0013999999999998,26.03,25.645,25.55,27.401,2.1060000000000003,2.206
"2022-02-15 - EDM 5, LA 2",EDM,0.0,42.426,53.91600000000001,33.126,38.528,1.4149999999999998,2.2510000000000003,9.104,10.536,0.688,0.938,6.546000000000001,7.916999999999999,15.835,23.949,0.183,0.388,9.0,11.050999999999998,15.267,16.112000000000002,0.515,0.909,8.262,7.759,1.0246,25.08,24.379,26.657,28.043,2.038,2.3160000000000003
"2022-02-17 - ANA 3, EDM 7",EDM,1.0,39.32000000000001,52.804,30.415,37.815,1.395,2.374,8.435,11.014,0.768,1.157,6.134,8.274000000000001,14.581,23.020000000000003,0.089,0.388,7.754,10.521,14.68,15.587,0.515,0.8140000000000001,7.821,7.581,1.0278,22.852,23.128,26.606,27.582,1.8720000000000003,2.367
"2022-02-19 - EDM 4, WPG 2",EDM,1.0,38.554,50.533,30.414,36.753,1.495,2.753,8.645,10.805,0.768,1.442,6.239,8.506,14.542999999999996,22.087,0.183,0.295,7.854999999999999,10.232,13.689000000000002,14.763,0.515,1.004,7.337000000000001,7.677999999999999,1.035,22.696,22.369000000000003,25.57,27.672000000000004,1.946,2.325
