Game,Team,Unnamed: 2,TOI,CF,CA,CF%,FF,FA,FF%,SF,SA,SF%,GF,GA,GF%,xGF,xGA,xGF%,SCF,SCA,SCF%,HDCF,HDCA,HDCF%,HDSF,HDSA,HDSF%,HDGF,HDGA,HDGF%,HDSH%,HDSV%,MDCF,MDCA,MDCF%,MDSF,MDSA,MDSF%,MDGF,MDGA,MDGF%,MDSH%,MDSV%,LDCF,LDCA,LDCF%,LDSF,LDSA,LDSF%,LDGF,LDGA,LDGF%,LDSH%,LDSV%,SH%,SV%,PDO,Attendance
"2022-02-20 - MTL 3, NYI 2",NYI,Limited ReportFull Report,47.15,39.57,38.73,50.54,32.4,28.8,52.94,20.67,22.3,48.11,0.92,2.11,30.42,1.83,1.75,51.08,19.19,19.49,49.61,8.15,5.48,59.8,6.38,2.17,74.66,0.0,0.0,-,0.00,100.00,10.83,14.12,43.42,5.7,7.42,43.46,0.96,1.05,47.73,16.86,85.81,18.59,16.97,52.28,7.54,10.4,42.03,0.0,1.05,0.00,0.0,89.87,4.47,90.52,0.95,17255
"2022-02-20 - FLA 5, CHI 2",FLA,Limited ReportFull Report,47.95,45.96,34.01,57.48,33.74,23.99,58.44,23.74,16.69,58.72,2.11,1.87,52.98,1.53,0.94,61.9,17.25,16.68,50.85,5.5,3.58,60.53,3.24,1.77,64.63,0.0,0.0,-,0.00,100.00,11.8,13.1,47.39,6.3,4.73,57.13,1.05,0.0,100.00,16.70,100.00,25.32,14.56,63.49,14.36,8.3,63.36,1.05,1.77,37.28,7.34,78.64,8.9,88.77,0.977,19619
"2022-02-20 - FLA 5, CHI 2",CHI,Limited ReportFull Report,47.95,34.01,45.96,42.52,23.99,33.74,41.56,16.69,23.74,41.28,1.87,2.11,47.02,0.94,1.53,38.1,16.68,17.25,49.15,3.58,5.5,39.47,1.77,3.24,35.37,0.0,0.0,-,0.00,100.00,13.1,11.8,52.61,4.73,6.3,42.87,0.0,1.05,0.00,0.00,83.30,14.56,25.32,36.51,8.3,14.36,36.64,1.77,1.05,62.72,21.36,92.66,11.23,91.1,1.023,19619
"2022-02-20 - BUF 3, CBJ 7",BUF,Limited ReportFull Report,51.0,47.86,52.19,47.84,38.21,43.23,46.92,29.54,31.89,48.09,3.07,5.78,34.70,2.57,2.46,51.01,26.66,21.01,55.93,10.25,8.69,54.13,8.08,7.77,50.99,2.03,2.84,41.74,25.14,63.49,15.99,12.5,56.13,9.8,9.15,51.72,0.0,1.92,0.00,0.00,79.02,20.24,28.42,41.59,11.64,12.63,47.97,1.05,0.95,52.69,9.05,92.51,10.4,81.87,0.923,18608
"2022-02-20 - BUF 3, CBJ 7",CBJ,Limited ReportFull Report,51.0,52.19,47.86,52.16,43.23,38.21,53.08,31.89,29.54,51.91,5.78,3.07,65.30,2.46,2.57,48.99,21.01,26.66,44.07,8.69,10.25,45.87,7.77,8.08,49.01,2.84,2.03,58.26,36.51,74.86,12.5,15.99,43.87,9.15,9.8,48.28,1.92,0.0,100.00,20.98,100.00,28.42,20.24,58.41,12.63,11.64,52.03,0.95,1.05,47.31,7.49,90.95,18.13,89.6,1.077,18608
"2022-02-20 - DAL 1, ARI 3",DAL,Limited ReportFull Report,49.533333333333,58.03,36.42,61.44,47.6,24.53,65.99,30.74,18.72,62.15,1.01,0.94,51.74,3.71,1.46,71.71,30.34,12.42,70.95,19.37,5.61,77.54,10.16,5.68,64.16,0.0,0.94,0.00,0.00,83.41,10.97,6.82,61.68,5.04,1.94,72.18,0.0,0.0,-,0.00,100.00,26.49,22.01,54.62,14.57,11.21,56.52,0.0,0.0,-,0.0,100.0,3.29,94.96,0.983,10248
"2022-02-20 - DAL 1, ARI 3",ARI,Limited ReportFull Report,49.533333333333,36.42,58.03,38.56,24.53,47.6,34.01,18.72,30.74,37.85,0.94,1.01,48.26,1.46,3.71,28.29,12.42,30.34,29.05,5.61,19.37,22.46,5.68,10.16,35.84,0.94,0.0,100.00,16.59,100.00,6.82,10.97,38.32,1.94,5.04,27.82,0.0,0.0,-,0.00,100.00,22.01,26.49,45.38,11.21,14.57,43.48,0.0,0.0,-,0.0,100.0,5.04,96.71,1.017,10248
"2022-02-20 - MIN 7, EDM 3",MIN,Limited ReportFull Report,51.533333333333,42.05,40.32,51.05,32.27,33.51,49.06,21.74,22.7,48.91,6.44,1.83,77.82,2.02,2.12,48.79,25.24,20.19,55.55,7.07,7.51,48.47,4.74,5.84,44.81,1.09,1.82,37.56,23.05,68.90,18.4,12.4,59.73,9.88,7.04,58.38,4.1,0.0,100.00,41.56,100.00,15.4,18.76,45.09,5.97,8.86,40.27,1.12,0.0,100.00,18.72,100.0,29.61,91.92,1.215,9150
"2022-02-20 - MIN 7, EDM 3",EDM,Limited ReportFull Report,51.533333333333,40.32,42.05,48.95,33.51,32.27,50.94,22.7,21.74,51.09,1.83,6.44,22.18,2.12,2.02,51.21,20.19,25.24,44.45,7.51,7.07,51.53,5.84,4.74,55.19,1.82,1.09,62.44,31.10,76.95,12.4,18.4,40.27,7.04,9.88,41.62,0.0,4.1,0.00,0.00,58.44,18.76,15.4,54.91,8.86,5.97,59.73,0.0,1.12,0.00,0.0,81.28,8.08,70.39,0.785,9150
"2022-02-20 - VGK 4, SJ 1",VGK,Limited ReportFull Report,46.75,62.11,38.83,61.53,41.84,30.2,58.08,28.06,20.65,57.6,2.11,0.92,69.66,2.26,1.49,60.21,41.97,17.96,70.03,9.15,6.68,57.79,3.42,4.96,40.83,0.0,0.91,0.00,0.00,81.71,33.29,11.07,75.05,13.12,2.73,82.77,1.05,0.0,100.00,8.02,100.00,18.41,19.3,48.83,10.3,10.69,49.07,0.0,0.0,-,0.0,100.0,7.5,95.56,1.031,11504
"2022-02-20 - VGK 4, SJ 1",SJ,Limited ReportFull Report,46.75,38.83,62.11,38.47,30.2,41.84,41.92,20.65,28.06,42.4,0.92,2.11,30.34,1.49,2.26,39.79,17.96,41.97,29.97,6.68,9.15,42.21,4.96,3.42,59.17,0.91,0.0,100.00,18.29,100.00,11.07,33.29,24.95,2.73,13.12,17.23,0.0,1.05,0.00,0.00,91.98,19.3,18.41,51.17,10.69,10.3,50.93,0.0,0.0,-,0.0,100.0,4.44,92.5,0.969,11504
"2022-02-20 - CAR 4, PIT 3",CAR,Limited ReportFull Report,48.616666666667,39.41,39.45,49.98,34.88,34.43,50.32,24.95,27.49,47.58,3.19,1.87,62.98,2.47,2.14,53.55,16.49,20.0,45.19,12.14,10.8,52.91,9.84,10.86,47.52,3.2,0.93,77.49,32.52,91.45,4.54,9.0,33.54,2.17,3.73,36.76,0.0,0.96,0.00,0.00,74.25,22.72,17.63,56.32,13.22,10.62,55.45,0.0,0.0,-,0.0,100.0,12.78,93.18,1.06,18429
"2022-02-20 - CAR 4, PIT 3",PIT,Limited ReportFull Report,48.616666666667,39.45,39.41,50.02,34.43,34.88,49.68,27.49,24.95,52.42,1.87,3.19,37.02,2.14,2.47,46.45,20.0,16.49,54.81,10.8,12.14,47.09,10.86,9.84,52.48,0.93,3.2,22.51,8.55,67.48,9.0,4.54,66.46,3.73,2.17,63.24,0.96,0.0,100.00,25.75,100.00,17.63,22.72,43.68,10.62,13.22,44.55,0.0,0.0,-,0.0,100.0,6.82,87.22,0.94,18429
"2022-02-21 - COL 1, BOS 5",COL,Limited ReportFull Report,48.933333333333,39.41,39.26,50.09,30.5,37.81,44.65,23.92,33.88,41.38,0.0,3.91,0.00,1.19,2.8,29.78,15.67,20.85,42.91,3.99,12.6,24.03,2.01,9.85,16.91,0.0,1.95,0.00,0.00,80.17,11.46,8.28,58.04,8.92,7.08,55.74,0.0,1.89,0.00,0.00,73.32,22.43,16.72,57.29,11.82,15.93,42.59,0.0,0.0,-,0.0,100.0,0.0,88.47,0.885,17850
"2022-02-21 - COL 1, BOS 5",BOS,Limited ReportFull Report,48.933333333333,39.26,39.41,49.91,37.81,30.5,55.35,33.88,23.92,58.62,3.91,0.0,100.00,2.8,1.19,70.22,20.85,15.67,57.09,12.6,3.99,75.97,9.85,2.01,83.09,1.95,0.0,100.00,19.83,100.00,8.28,11.46,41.96,7.08,8.92,44.26,1.89,0.0,100.00,26.68,100.00,16.72,22.43,42.71,15.93,11.82,57.41,0.0,0.0,-,0.0,100.0,11.53,100.0,1.115,17850
"2022-02-21 - SEA 2, VAN 5",SEA,Limited ReportFull Report,44.316666666667,37.91,52.37,41.99,23.58,44.42,34.67,18.69,35.45,34.53,1.01,2.81,26.46,1.31,3.2,29.07,19.22,21.88,46.77,5.19,10.26,33.59,4.15,9.42,30.6,1.01,1.88,34.92,24.32,80.01,13.77,11.58,54.32,8.06,4.83,62.54,0.0,0.96,0.00,0.00,80.09,17.23,26.16,39.72,6.42,18.4,25.87,0.0,0.0,-,0.0,100.0,5.41,92.07,0.975,18346
"2022-02-21 - SEA 2, VAN 5",VAN,Limited ReportFull Report,44.316666666667,52.37,37.91,58.01,44.42,23.58,65.33,35.45,18.69,65.47,2.81,1.01,73.54,3.2,1.31,70.93,21.88,19.22,53.23,10.26,5.19,66.41,9.42,4.15,69.4,1.88,1.01,65.08,19.99,75.68,11.58,13.77,45.68,4.83,8.06,37.46,0.96,0.0,100.00,19.91,100.00,26.16,17.23,60.28,18.4,6.42,74.13,0.0,0.0,-,0.0,100.0,7.93,94.59,1.025,18346
"2022-02-21 - WPG 1, CGY 3",WPG,Limited ReportFull Report,47.333333333333,33.61,39.99,45.67,25.47,33.05,43.52,20.31,21.45,48.64,1.01,0.94,51.74,1.68,1.74,49.23,20.7,21.04,49.6,13.6,8.41,61.78,12.4,5.68,68.59,1.01,0.0,100.00,8.15,100.00,7.18,12.67,36.18,3.09,6.83,31.14,0.0,0.95,0.00,0.00,86.11,11.26,14.73,43.33,3.04,6.9,30.58,0.0,0.0,-,0.0,100.0,4.98,95.6,1.006,9639
"2022-02-21 - WPG 1, CGY 3",CGY,Limited ReportFull Report,47.333333333333,39.99,33.61,54.33,33.05,25.47,56.48,21.45,20.31,51.36,0.94,1.01,48.26,1.74,1.68,50.77,21.04,20.7,50.4,8.41,13.6,38.22,5.68,12.4,31.41,0.0,1.01,0.00,0.00,91.85,12.67,7.18,63.82,6.83,3.09,68.86,0.95,0.0,100.00,13.89,100.00,14.73,11.26,56.67,6.9,3.04,69.42,0.0,0.0,-,0.0,100.0,4.4,95.02,0.994,9639
"2022-02-21 - TOR 2, MTL 5",TOR,Limited ReportFull Report,52.0,51.16,42.68,54.52,38.57,28.9,57.16,30.45,24.52,55.39,2.01,4.91,29.03,1.95,2.22,46.72,23.77,17.59,57.47,7.84,12.03,39.45,3.88,9.09,29.94,1.02,2.91,26.00,26.32,68.00,15.47,5.49,73.81,10.52,3.18,76.78,1.0,1.0,49.88,9.48,68.50,25.49,17.91,58.73,15.52,10.2,60.32,0.0,1.07,0.00,0.0,89.53,6.6,79.97,0.866,10552
"2022-02-21 - TOR 2, MTL 5",MTL,Limited ReportFull Report,52.0,42.68,51.16,45.48,28.9,38.57,42.84,24.52,30.45,44.61,4.91,2.01,70.97,2.22,1.95,53.28,17.59,23.77,42.53,12.03,7.84,60.55,9.09,3.88,70.06,2.91,1.02,74.00,32.00,73.68,5.49,15.47,26.19,3.18,10.52,23.22,1.0,1.0,50.12,31.50,90.52,17.91,25.49,41.27,10.2,15.52,39.68,1.07,0.0,100.00,10.47,100.0,20.03,93.4,1.134,10552
"2022-02-21 - CAR 4, PHI 3",CAR,Limited ReportFull Report,49.733333333333,52.04,47.9,52.07,33.96,42.42,44.47,20.11,32.08,38.54,3.17,2.77,53.35,1.79,2.62,40.6,17.11,22.38,43.33,8.68,12.78,40.45,5.39,11.94,31.09,3.18,2.75,53.56,58.93,76.94,8.53,9.49,47.33,6.3,3.84,62.12,0.0,0.0,-,0.00,100.00,30.79,22.67,57.6,7.45,13.28,35.92,0.0,0.0,-,0.0,100.0,15.76,91.36,1.071,14591
"2022-02-21 - CAR 4, PHI 3",PHI,Limited ReportFull Report,49.733333333333,47.9,52.04,47.93,42.42,33.96,55.53,32.08,20.11,61.46,2.77,3.17,46.65,2.62,1.79,59.4,22.38,17.11,56.67,12.78,8.68,59.55,11.94,5.39,68.91,2.75,3.18,46.44,23.06,41.07,9.49,8.53,52.67,3.84,6.3,37.88,0.0,0.0,-,0.00,100.00,22.67,30.79,42.4,13.28,7.45,64.08,0.0,0.0,-,0.0,100.0,8.64,84.24,0.929,14591
"2022-02-22 - NSH 6, FLA 4",NSH,Limited ReportFull Report,47.716666666667,38.41,64.76,37.23,29.65,50.78,36.87,23.69,39.98,37.21,3.04,2.88,51.37,1.86,2.85,39.39,16.14,25.16,39.07,11.09,14.27,43.74,8.98,11.54,43.77,2.02,0.94,68.21,22.49,91.84,5.06,10.85,31.78,3.06,7.87,27.99,0.0,0.0,-,0.00,100.00,17.59,34.26,33.93,8.62,17.55,32.93,0.93,0.95,49.61,10.81,94.61,12.82,92.81,1.056,14234
"2022-02-22 - NSH 6, FLA 4",FLA,Limited ReportFull Report,47.716666666667,64.76,38.41,62.77,50.78,29.65,63.13,39.98,23.69,62.79,2.88,3.04,48.63,2.85,1.86,60.61,25.16,16.14,60.93,14.27,11.09,56.26,11.54,8.98,56.23,0.94,2.02,31.79,8.16,77.51,10.85,5.06,68.22,7.87,3.06,72.01,0.0,0.0,-,0.00,100.00,34.26,17.59,66.07,17.55,8.62,67.07,0.95,0.93,50.39,5.39,89.19,7.19,87.18,0.944,14234
"2022-02-22 - TOR 3, CBJ 4",TOR,Limited ReportFull Report,50.5,50.44,40.69,55.35,34.13,30.97,52.42,30.98,24.35,55.99,2.11,1.87,53.09,1.73,1.37,55.71,22.04,13.25,62.44,7.5,2.75,73.15,6.44,1.83,77.85,2.12,0.0,100.00,32.86,100.00,14.53,10.54,57.94,7.23,6.77,51.68,0.0,1.91,0.00,0.00,71.79,24.55,21.59,53.21,15.29,12.92,54.19,0.0,0.0,-,0.0,100.0,6.82,92.33,0.992,15489
"2022-02-22 - TOR 3, CBJ 4",CBJ,Limited ReportFull Report,50.5,40.69,50.44,44.65,30.97,34.13,47.58,24.35,30.98,44.01,1.87,2.11,46.91,1.37,1.73,44.29,13.25,22.04,37.56,2.75,7.5,26.85,1.83,6.44,22.15,0.0,2.12,0.00,0.00,67.14,10.54,14.53,42.06,6.77,7.23,48.32,1.91,0.0,100.00,28.21,100.00,21.59,24.55,46.79,12.92,15.29,45.81,0.0,0.0,-,0.0,100.0,7.67,93.18,1.008,15489
"2022-02-22 - SJ 3, ANA 4",SJ,Limited ReportFull Report,45.0,39.25,50.97,43.51,30.96,36.81,45.68,24.74,20.87,54.25,2.07,2.79,42.56,1.83,1.82,50.11,15.85,18.8,45.73,8.56,5.56,60.65,8.49,3.72,69.5,1.01,1.86,35.20,11.90,50.08,7.35,13.27,35.65,4.13,5.74,41.85,0.0,0.96,0.00,0.00,83.27,29.42,32.98,47.15,11.15,8.53,56.67,1.05,0.0,100.00,9.45,100.0,8.36,86.62,0.95,13288
"2022-02-22 - SJ 3, ANA 4",ANA,Limited ReportFull Report,45.0,50.97,39.25,56.49,36.81,30.96,54.32,20.87,24.74,45.75,2.79,2.07,57.44,1.82,1.83,49.89,18.8,15.85,54.27,5.56,8.56,39.35,3.72,8.49,30.5,1.86,1.01,64.80,49.92,88.10,13.27,7.35,64.35,5.74,4.13,58.15,0.96,0.0,100.00,16.73,100.00,32.98,29.42,52.85,8.53,11.15,43.33,0.0,1.05,0.00,0.0,90.55,13.38,91.64,1.05,13288
"2022-02-22 - MIN 3, OTT 4",MIN,Limited ReportFull Report,46.05,49.82,47.6,51.14,37.54,35.63,51.3,29.51,20.26,59.29,3.04,2.83,51.76,2.01,1.63,55.14,24.34,18.92,56.27,7.21,6.92,51.02,5.08,3.97,56.13,0.0,0.94,0.00,0.00,76.30,16.9,12.21,58.06,13.14,4.97,72.57,3.14,0.95,76.81,23.89,80.91,23.11,23.01,50.11,9.5,9.42,50.23,0.0,0.95,0.00,0.0,89.95,10.29,86.03,0.963,7602
"2022-02-22 - MIN 3, OTT 4",OTT,Limited ReportFull Report,46.05,47.6,49.82,48.86,35.63,37.54,48.7,20.26,29.51,40.71,2.83,3.04,48.24,1.63,2.01,44.86,18.92,24.34,43.73,6.92,7.21,48.98,3.97,5.08,43.87,0.94,0.0,100.00,23.70,100.00,12.21,16.9,41.94,4.97,13.14,27.43,0.95,3.14,23.19,19.09,76.11,23.01,23.11,49.89,9.42,9.5,49.77,0.95,0.0,100.00,10.05,100.0,13.97,89.71,1.037,7602
"2022-02-22 - NYI 5, SEA 2",NYI,Limited ReportFull Report,56.2,60.02,50.95,54.09,41.4,38.97,51.51,36.82,19.95,64.86,4.26,1.83,69.92,2.88,1.97,59.38,29.42,24.2,54.87,13.7,9.3,59.57,12.53,4.31,74.39,3.25,0.91,78.14,25.90,78.95,16.02,14.6,52.33,8.8,6.36,58.03,1.05,0.96,52.29,11.95,84.92,26.86,24.48,52.32,15.59,9.08,63.19,0.0,0.0,-,0.0,100.0,11.58,90.8,1.024,17151
"2022-02-22 - NYI 5, SEA 2",SEA,Limited ReportFull Report,56.2,50.95,60.02,45.91,38.97,41.4,48.49,19.95,36.82,35.14,1.83,4.26,30.08,1.97,2.88,40.62,24.2,29.42,45.13,9.3,13.7,40.43,4.31,12.53,25.61,0.91,3.25,21.86,21.05,74.10,14.6,16.02,47.67,6.36,8.8,41.97,0.96,1.05,47.71,15.08,88.05,24.48,26.86,47.68,9.08,15.59,36.81,0.0,0.0,-,0.0,100.0,9.2,88.42,0.976,17151
"2022-02-22 - STL 4, PHI 1",STL,Limited ReportFull Report,52.15,58.66,38.92,60.12,41.86,31.17,57.32,24.48,21.26,53.53,2.11,0.92,69.58,3.27,1.45,69.3,28.17,17.23,62.04,15.28,5.4,73.88,9.66,3.67,72.5,2.12,0.0,100.00,21.91,100.00,13.17,11.63,53.1,5.36,3.71,59.06,0.0,0.0,-,0.00,100.00,22.85,18.26,55.59,7.36,10.24,41.83,0.0,0.89,0.00,0.0,91.31,8.63,95.65,1.043,14929
"2022-02-22 - STL 4, PHI 1",PHI,Limited ReportFull Report,52.15,38.92,58.66,39.88,31.17,41.86,42.68,21.26,24.48,46.47,0.92,2.11,30.42,1.45,3.27,30.7,17.23,28.17,37.96,5.4,15.28,26.12,3.67,9.66,27.5,0.0,2.12,0.00,0.00,78.09,11.63,13.17,46.9,3.71,5.36,40.94,0.0,0.0,-,0.00,100.00,18.26,22.85,44.41,10.24,7.36,58.17,0.89,0.0,100.00,8.69,100.0,4.35,91.37,0.957,14929
"2022-02-23 - COL 5, DET 2",COL,Limited ReportFull Report,45.266666666667,57.36,41.56,57.99,41.04,32.15,56.07,26.53,22.79,53.79,4.26,0.95,81.74,2.36,2.2,51.76,31.01,19.09,61.9,9.99,10.32,49.19,7.76,8.61,47.41,4.29,0.93,82.21,55.29,89.21,21.41,8.5,71.58,5.43,4.54,54.48,0.0,0.0,-,0.00,100.00,22.6,21.17,51.63,12.43,9.34,57.09,0.0,0.0,-,0.0,100.0,16.05,95.83,1.119,18562
"2022-02-23 - COL 5, DET 2",DET,Limited ReportFull Report,45.266666666667,41.56,57.36,42.01,32.15,41.04,43.93,22.79,26.53,46.21,0.95,4.26,18.26,2.2,2.36,48.24,19.09,31.01,38.1,10.32,9.99,50.81,8.61,7.76,52.59,0.93,4.29,17.79,10.79,44.71,8.5,21.41,28.42,4.54,5.43,45.52,0.0,0.0,-,0.00,100.00,21.17,22.6,48.37,9.34,12.43,42.91,0.0,0.0,-,0.0,100.0,4.17,83.95,0.881,18562
"2022-02-23 - EDM 3, TB 5",EDM,Limited ReportFull Report,50.533333333333,47.94,31.23,60.55,36.96,23.67,60.96,22.29,15.4,59.14,2.02,2.88,41.24,2.03,1.27,61.45,22.15,20.0,52.55,10.1,6.91,59.39,7.94,4.96,61.55,2.06,1.93,51.59,25.93,61.05,11.96,13.24,47.45,4.06,4.96,45.02,0.0,0.95,0.00,0.00,80.90,23.54,10.55,69.05,9.27,5.44,63.01,0.0,0.0,-,0.0,100.0,9.06,81.33,0.904,19092
"2022-02-23 - EDM 3, TB 5",TB,Limited ReportFull Report,50.533333333333,31.23,47.94,39.45,23.67,36.96,39.04,15.4,22.29,40.86,2.88,2.02,58.76,1.27,2.03,38.55,20.0,22.15,47.45,6.91,10.1,40.61,4.96,7.94,38.45,1.93,2.06,48.41,38.95,74.07,13.24,11.96,52.55,4.96,4.06,54.98,0.95,0.0,100.00,19.10,100.00,10.55,23.54,30.95,5.44,9.27,36.99,0.0,0.0,-,0.0,100.0,18.67,90.94,1.096,19092
"2022-02-23 - WPG 2, DAL 3",WPG,Limited ReportFull Report,45.033333333333,31.11,46.18,40.25,22.41,38.51,36.79,15.94,24.89,39.04,1.06,0.92,53.35,1.32,2.42,35.23,17.34,24.56,41.39,7.72,11.58,39.99,3.34,7.98,29.51,0.0,0.92,0.00,0.00,88.50,9.73,12.76,43.25,7.37,6.63,52.66,1.05,0.0,100.00,14.27,100.00,9.38,18.9,33.18,3.04,8.18,27.11,0.0,0.0,-,0.0,100.0,6.63,96.29,1.029,10098
"2022-02-23 - WPG 2, DAL 3",DAL,Limited ReportFull Report,45.033333333333,46.18,31.11,59.75,38.51,22.41,63.21,24.89,15.94,60.96,0.92,1.06,46.65,2.42,1.32,64.77,24.56,17.34,58.61,11.58,7.72,60.01,7.98,3.34,70.49,0.92,0.0,100.00,11.50,100.00,12.76,9.73,56.75,6.63,7.37,47.34,0.0,1.05,0.00,0.00,85.73,18.9,9.38,66.82,8.18,3.04,72.89,0.0,0.0,-,0.0,100.0,3.71,93.37,0.971,10098
"2022-02-23 - LA 3, ARI 2",LA,Limited ReportFull Report,50.683333333333,55.65,33.61,62.35,43.34,24.97,63.45,31.81,16.39,65.99,3.12,1.87,62.59,2.31,1.23,65.2,27.26,10.47,72.26,7.39,4.67,61.27,6.26,3.78,62.33,2.07,0.94,68.72,33.04,75.12,19.74,5.79,77.31,8.23,2.91,73.85,1.05,0.0,100.00,12.78,100.00,36.86,24.06,60.5,15.21,7.71,66.34,0.0,0.89,0.00,0.0,88.47,9.82,88.61,0.984,9415
"2022-02-23 - LA 3, ARI 2",ARI,Limited ReportFull Report,50.683333333333,33.61,55.65,37.65,24.97,43.34,36.55,16.39,31.81,34.01,1.87,3.12,37.41,1.23,2.31,34.8,10.47,27.26,27.74,4.67,7.39,38.73,3.78,6.26,37.67,0.94,2.07,31.28,24.88,66.96,5.79,19.74,22.69,2.91,8.23,26.15,0.0,1.05,0.00,0.00,87.22,24.06,36.86,39.5,7.71,15.21,33.66,0.89,0.0,100.00,11.53,100.0,11.39,90.18,1.016,9415
"2022-02-23 - BUF 0, MTL 4",BUF,Limited ReportFull Report,51.816666666667,44.03,43.96,50.04,30.09,35.83,45.65,26.39,28.29,48.26,0.0,1.93,0.00,1.8,2.64,40.54,23.08,23.51,49.54,10.81,8.94,54.75,7.76,8.02,49.16,0.0,0.94,0.00,0.00,88.27,12.06,14.88,44.77,5.84,8.14,41.79,0.0,0.98,0.00,0.00,87.99,17.47,15.14,53.58,10.94,9.83,52.67,0.0,0.0,-,0.0,100.0,0.0,93.18,0.932,10552
"2022-02-23 - BUF 0, MTL 4",MTL,Limited ReportFull Report,51.816666666667,43.96,44.03,49.96,35.83,30.09,54.35,28.29,26.39,51.74,1.93,0.0,100.00,2.64,1.8,59.46,23.51,23.08,50.46,8.94,10.81,45.25,8.02,7.76,50.84,0.94,0.0,100.00,11.73,100.00,14.88,12.06,55.23,8.14,5.84,58.21,0.98,0.0,100.00,12.01,100.00,15.14,17.47,46.42,9.83,10.94,47.33,0.0,0.0,-,0.0,100.0,6.82,100.0,1.068,10552
"2022-02-24 - NJ 6, PIT 1",NJ,Limited ReportFull Report,45.45,47.92,44.34,51.94,37.87,36.21,51.12,34.36,29.53,53.78,4.26,0.0,100.00,2.19,1.78,55.16,25.21,17.74,58.69,12.68,5.88,68.32,12.71,4.96,71.92,4.3,0.0,100.00,33.87,100.00,12.79,11.63,52.38,5.6,6.16,47.62,0.0,0.0,-,0.00,100.00,17.71,23.52,42.95,12.87,14.77,46.55,0.0,0.0,-,0.0,100.0,12.41,100.0,1.124,18057
"2022-02-24 - NJ 6, PIT 1",PIT,Limited ReportFull Report,45.45,44.34,47.92,48.06,36.21,37.87,48.88,29.53,34.36,46.22,0.0,4.26,0.00,1.78,2.19,44.84,17.74,25.21,41.31,5.88,12.68,31.68,4.96,12.71,28.08,0.0,4.3,0.00,0.00,66.13,11.63,12.79,47.62,6.16,5.6,52.38,0.0,0.0,-,0.00,100.00,23.52,17.71,57.05,14.77,12.87,53.45,0.0,0.0,-,0.0,100.0,0.0,87.59,0.876,18057
"2022-02-24 - MIN 1, TOR 3",MIN,Limited ReportFull Report,45.95,41.7,39.49,51.36,28.43,29.44,49.12,21.27,19.56,52.09,1.06,1.87,36.13,1.1,1.16,48.59,21.86,15.43,58.61,5.2,2.87,64.47,5.14,1.95,72.47,0.0,0.94,0.00,0.00,51.83,16.49,12.7,56.49,4.09,4.81,45.93,1.05,0.96,52.27,25.73,80.04,18.08,19.97,47.52,10.97,11.03,49.87,0.0,0.0,-,0.0,100.0,4.97,90.46,0.954,9410
"2022-02-24 - MIN 1, TOR 3",TOR,Limited ReportFull Report,45.95,39.49,41.7,48.64,29.44,28.43,50.88,19.56,21.27,47.91,1.87,1.06,63.87,1.16,1.1,51.41,15.43,21.86,41.39,2.87,5.2,35.53,1.95,5.14,27.53,0.94,0.0,100.00,48.17,100.00,12.7,16.49,43.51,4.81,4.09,54.07,0.96,1.05,47.73,19.96,74.27,19.97,18.08,52.48,11.03,10.97,50.13,0.0,0.0,-,0.0,100.0,9.54,95.03,1.046,9410
"2022-02-24 - CBJ 6, FLA 3",CBJ,Limited ReportFull Report,44.266666666667,35.18,41.86,45.66,31.8,31.14,50.53,24.11,26.56,47.58,5.27,1.89,73.55,2.45,1.87,56.64,19.13,24.3,44.05,10.81,11.06,49.43,8.63,9.45,47.72,2.13,0.93,69.62,24.69,90.17,8.38,13.13,38.97,7.26,5.77,55.73,3.14,0.95,76.79,43.20,83.56,13.96,14.64,48.81,8.34,8.37,49.89,0.0,0.0,-,0.0,100.0,21.86,92.87,1.147,15730
"2022-02-24 - CBJ 6, FLA 3",FLA,Limited ReportFull Report,44.266666666667,41.86,35.18,54.34,31.14,31.8,49.47,26.56,24.11,52.42,1.89,5.27,26.45,1.87,2.45,43.36,24.3,19.13,55.95,11.06,10.81,50.57,9.45,8.63,52.28,0.93,2.13,30.38,9.83,75.31,13.13,8.38,61.03,5.77,7.26,44.27,0.95,3.14,23.21,16.44,56.80,14.64,13.96,51.19,8.37,8.34,50.11,0.0,0.0,-,0.0,100.0,7.13,78.14,0.853,15730
"2022-02-24 - WSH 1, NYR 4",WSH,Limited ReportFull Report,48.883333333333,43.04,33.5,56.24,36.52,23.6,60.75,29.72,19.54,60.33,1.0,3.91,20.42,2.07,1.67,55.35,23.91,19.31,55.31,12.01,9.97,54.63,9.88,8.08,55.0,1.02,2.93,25.85,10.35,63.72,11.82,9.47,55.53,6.95,2.97,70.1,0.0,0.0,-,0.00,100.00,15.0,12.5,54.54,9.08,8.42,51.88,0.0,0.95,0.00,0.0,88.77,3.38,79.97,0.833,18006
"2022-02-24 - WSH 1, NYR 4",NYR,Limited ReportFull Report,48.883333333333,33.5,43.04,43.76,23.6,36.52,39.25,19.54,29.72,39.67,3.91,1.0,79.58,1.67,2.07,44.65,19.31,23.91,44.69,9.97,12.01,45.37,8.08,9.88,45.0,2.93,1.02,74.15,36.28,89.65,9.47,11.82,44.47,2.97,6.95,29.9,0.0,0.0,-,0.00,100.00,12.5,15.0,45.46,8.42,9.08,48.12,0.95,0.0,100.00,11.23,100.0,20.03,96.62,1.167,18006
