Game,Team,Unnamed: 2,TOI,CF,CA,CF%,FF,FA,FF%,SF,SA,SF%,GF,GA,GF%,xGF,xGA,xGF%,SCF,SCA,SCF%,HDCF,HDCA,HDCF%,HDSF,HDSA,HDSF%,HDGF,HDGA,HDGF%,HDSH%,HDSV%,MDCF,MDCA,MDCF%,MDSF,MDSA,MDSF%,MDGF,MDGA,MDGF%,MDSH%,MDSV%,LDCF,LDCA,LDCF%,LDSF,LDSA,LDSF%,LDGF,LDGA,LDGF%,LDSH%,LDSV%,SH%,SV%,PDO,Attendance
"2023-11-18 - MIN 1, OTT 2",OTT,Limited ReportFull Report,43.683333333333,44.67,40.84,52.24,28.64,27.23,51.25,22.94,17.86,56.22,0.92,1.06,46.65,1.28,1.16,52.42,15.95,17.0,48.4,5.56,6.44,46.31,3.72,3.22,53.62,0.0,1.06,0.00,0.00,67.14,10.37,10.6,49.46,5.7,2.1,73.07,0.0,0.0,-,0.00,100.00,29.92,21.67,57.99,11.75,9.3,55.81,0.89,0.0,100.00,7.57,100.0,4.03,94.09,0.981,13213
"2023-11-18 - VGK 3, PHI 4",VGK,Limited ReportFull Report,43.483333333333,53.14,52.7,50.21,30.22,32.95,47.84,23.01,27.07,45.95,2.03,0.94,68.22,1.27,1.3,49.39,17.72,21.75,44.89,7.39,4.81,60.57,4.15,0.95,81.45,1.01,0.0,100.00,24.32,100.00,10.29,17.21,37.41,5.12,8.95,36.37,0.0,0.0,-,0.00,100.00,32.55,36.5,47.14,11.42,17.31,39.75,0.93,0.95,49.61,8.16,94.53,8.8,96.51,1.053,18113
"2023-11-18 - VGK 3, PHI 4",PHI,Limited ReportFull Report,43.483333333333,52.7,53.14,49.79,32.95,30.22,52.16,27.07,23.01,54.05,0.94,2.03,31.78,1.3,1.27,50.61,21.75,17.72,55.11,4.81,7.39,39.43,0.95,4.15,18.55,0.0,1.01,0.00,0.00,75.68,17.21,10.29,62.59,8.95,5.12,63.63,0.0,0.0,-,0.00,100.00,36.5,32.55,52.86,17.31,11.42,60.25,0.95,0.93,50.39,5.47,91.84,3.49,91.2,0.947,18113
"2023-11-18 - CHI 2, NSH 4",CHI,Limited ReportFull Report,48.8,40.52,50.34,44.6,29.58,40.33,42.31,25.82,22.7,53.21,2.03,1.93,51.22,1.78,2.62,40.35,17.98,20.92,46.22,10.19,8.83,53.58,9.09,2.02,81.83,1.04,0.99,51.13,11.40,50.94,7.78,12.25,38.83,4.01,5.91,40.41,0.0,0.95,0.00,0.00,83.95,25.56,35.38,41.95,10.58,13.13,44.62,0.93,0.0,100.00,8.81,100.0,7.86,91.49,0.993,17397
"2023-11-18 - CHI 2, NSH 4",NSH,Limited ReportFull Report,48.8,50.34,40.52,55.4,40.33,29.58,57.69,22.7,25.82,46.79,1.93,2.03,48.78,2.62,1.78,59.65,20.92,17.98,53.78,8.83,10.19,46.42,2.02,9.09,18.17,0.99,1.04,48.87,49.06,88.60,12.25,7.78,61.17,5.91,4.01,59.59,0.95,0.0,100.00,16.05,100.00,35.38,25.56,58.05,13.13,10.58,55.38,0.0,0.93,0.00,0.0,91.19,8.51,92.14,1.007,17397
"2023-11-18 - EDM 4, TB 6",EDM,Limited ReportFull Report,41.783333333333,60.96,32.82,65.0,44.92,22.99,66.15,34.46,14.19,70.83,2.13,1.87,53.32,4.1,1.36,75.11,35.25,19.15,64.8,14.9,8.3,64.22,11.7,6.61,63.9,2.14,0.94,69.45,18.30,85.76,20.61,10.6,66.04,10.54,4.62,69.53,0.0,0.96,0.00,0.00,79.19,27.76,17.29,61.63,12.29,2.96,80.58,0.0,0.0,-,0.0,100.0,6.19,86.84,0.93,19092
"2023-11-18 - EDM 4, TB 6",TB,Limited ReportFull Report,41.783333333333,32.82,60.96,35.0,22.99,44.92,33.85,14.19,34.46,29.17,1.87,2.13,46.68,1.36,4.1,24.89,19.15,35.25,35.2,8.3,14.9,35.78,6.61,11.7,36.1,0.94,2.14,30.55,14.24,81.70,10.6,20.61,33.96,4.62,10.54,30.47,0.96,0.0,100.00,20.81,100.00,17.29,27.76,38.37,2.96,12.29,19.42,0.0,0.0,-,0.0,100.0,13.16,93.81,1.07,19092
"2023-11-18 - MTL 2, BOS 5",MTL,Limited ReportFull Report,49.216666666667,27.15,68.15,28.49,16.66,55.4,23.12,15.81,35.03,31.09,2.01,2.96,40.43,1.35,3.12,30.25,15.44,33.07,31.84,6.89,11.14,38.19,6.78,6.13,52.55,2.04,0.96,67.95,30.14,84.26,8.47,22.4,27.45,2.01,12.47,13.86,0.0,1.92,0.00,0.00,84.61,13.12,41.89,23.84,6.06,16.51,26.85,0.0,0.0,-,0.0,100.0,12.71,91.55,1.043,17850
"2023-11-18 - MTL 2, BOS 5",BOS,Limited ReportFull Report,49.216666666667,68.15,27.15,71.51,55.4,16.66,76.88,35.03,15.81,68.91,2.96,2.01,59.57,3.12,1.35,69.75,33.07,15.44,68.16,11.14,6.89,61.81,6.13,6.78,47.45,0.96,2.04,32.05,15.74,69.86,22.4,8.47,72.55,12.47,2.01,86.14,1.92,0.0,100.00,15.39,100.00,41.89,13.12,76.16,16.51,6.06,73.15,0.0,0.0,-,0.0,100.0,8.45,87.29,0.957,17850
"2023-11-18 - PIT 2, CAR 4",PIT,Limited ReportFull Report,50.933333333333,48.67,56.08,46.46,37.05,45.39,44.94,25.36,28.15,47.39,1.06,2.81,27.32,2.1,2.53,45.34,29.36,31.11,48.56,11.51,9.36,55.15,7.19,6.63,52.03,1.06,1.86,36.28,14.73,71.93,17.91,21.74,45.18,8.18,9.58,46.06,0.0,0.0,-,0.00,100.00,23.95,27.49,46.56,8.11,12.08,40.17,0.0,0.95,0.00,0.0,92.17,4.17,90.01,0.942,18700
"2023-11-18 - PIT 2, CAR 4",CAR,Limited ReportFull Report,50.933333333333,56.08,48.67,53.54,45.39,37.05,55.06,28.15,25.36,52.61,2.81,1.06,72.68,2.53,2.1,54.66,31.11,29.36,51.44,9.36,11.51,44.85,6.63,7.19,47.97,1.86,1.06,63.72,28.07,85.27,21.74,17.91,54.82,9.58,8.18,53.94,0.0,0.0,-,0.00,100.00,27.49,23.95,53.44,12.08,8.11,59.83,0.95,0.0,100.00,7.83,100.0,9.99,95.83,1.058,18700
"2023-11-18 - NYI 5, CGY 4",NYI,Limited ReportFull Report,52.85,52.09,57.74,47.43,36.89,41.21,47.24,27.54,29.2,48.54,2.07,3.74,35.59,2.94,2.61,53.01,27.94,28.37,49.61,14.21,13.52,51.24,9.78,10.84,47.43,1.06,2.79,27.51,10.82,74.29,13.9,14.66,48.67,4.17,5.66,42.46,1.06,0.0,100.00,25.35,100.00,28.61,33.14,46.33,12.74,12.74,49.99,0.0,0.89,0.00,0.0,93.02,7.51,87.18,0.947,17167
"2023-11-18 - NYI 5, CGY 4",CGY,Limited ReportFull Report,52.85,57.74,52.09,52.57,41.21,36.89,52.76,29.2,27.54,51.46,3.74,2.07,64.41,2.61,2.94,46.99,28.37,27.94,50.39,13.52,14.21,48.76,10.84,9.78,52.57,2.79,1.06,72.49,25.71,89.18,14.66,13.9,51.33,5.66,4.17,57.54,0.0,1.06,0.00,0.00,74.65,33.14,28.61,53.67,12.74,12.74,50.01,0.89,0.0,100.00,6.98,100.0,12.82,92.49,1.053,17167
"2023-11-18 - NYR 5, NJ 3",NYR,Limited ReportFull Report,51.383333333333,52.96,55.2,48.96,36.88,41.79,46.88,29.63,28.44,51.03,3.12,1.87,62.59,2.37,2.64,47.34,25.01,23.88,51.15,10.58,11.48,47.96,9.42,9.71,49.24,2.12,0.94,69.22,22.47,90.30,14.37,12.36,53.75,8.2,4.86,62.81,1.06,0.0,100.00,12.90,100.00,28.23,31.98,46.88,11.06,13.81,44.47,0.0,0.89,0.00,0.0,93.56,10.55,93.43,1.04,17086
"2023-11-18 - NYR 5, NJ 3",NJ,Limited ReportFull Report,51.383333333333,55.2,52.96,51.04,41.79,36.88,53.12,28.44,29.63,48.97,1.87,3.12,37.41,2.64,2.37,52.66,23.88,25.01,48.85,11.48,10.58,52.04,9.71,9.42,50.76,0.94,2.12,30.78,9.70,77.53,12.36,14.37,46.25,4.86,8.2,37.19,0.0,1.06,0.00,0.00,87.10,31.98,28.23,53.12,13.81,11.06,55.53,0.89,0.0,100.00,6.44,100.0,6.57,89.45,0.96,17086
"2023-11-18 - ARI 2, WPG 5",ARI,Limited ReportFull Report,52.933333333333,39.12,38.26,50.56,25.12,32.08,43.92,16.03,23.01,41.07,2.07,3.8,35.24,1.13,1.53,42.50,20.23,17.75,53.27,6.13,7.69,44.34,4.09,3.91,51.11,2.07,1.91,52.02,50.57,51.24,13.89,10.17,57.75,5.09,5.96,46.06,0.0,0.95,0.00,0.00,84.09,27.06,21.06,56.24,5.93,11.12,34.79,0.0,0.95,0.00,0.0,91.49,12.9,83.49,0.964,12103
"2023-11-18 - ARI 2, WPG 5",WPG,Limited ReportFull Report,52.933333333333,38.26,39.12,49.44,32.08,25.12,56.08,23.01,16.03,58.93,3.8,2.07,64.76,1.53,1.13,57.50,17.75,20.23,46.73,7.69,6.13,55.66,3.91,4.09,48.89,1.91,2.07,47.98,48.76,49.43,10.17,13.89,42.25,5.96,5.09,53.94,0.95,0.0,100.00,15.91,100.00,21.06,27.06,43.76,11.12,5.93,65.21,0.95,0.0,100.00,8.51,100.0,16.51,87.1,1.036,12103
"2023-11-18 - COL 6, DAL 3",COL,Limited ReportFull Report,46.183333333333,53.76,34.23,61.1,41.61,26.81,60.81,28.84,15.62,64.87,4.15,1.93,68.26,3.2,1.48,68.39,24.25,17.94,57.48,14.46,5.96,70.81,13.3,6.04,68.76,3.09,0.96,76.22,23.24,84.04,9.79,12.1,44.72,4.1,1.97,67.58,1.04,0.95,52.30,25.33,51.84,26.95,14.81,64.53,9.65,6.7,59.02,0.0,0.0,-,0.0,100.0,14.38,87.65,1.02,18532
"2023-11-18 - COL 6, DAL 3",DAL,Limited ReportFull Report,46.183333333333,34.23,53.76,38.9,26.81,41.61,39.19,15.62,28.84,35.13,1.93,4.15,31.74,1.48,3.2,31.61,17.94,24.25,42.52,5.96,14.46,29.19,6.04,13.3,31.24,0.96,3.09,23.78,15.96,76.76,12.1,9.79,55.28,1.97,4.1,32.42,0.95,1.04,47.70,48.16,74.67,14.81,26.95,35.47,6.7,9.65,40.98,0.0,0.0,-,0.0,100.0,12.35,85.62,0.98,18532
"2023-11-18 - SEA 4, VAN 3",SEA,Limited ReportFull Report,49.066666666667,38.18,41.66,47.82,30.36,27.83,52.17,22.3,20.31,52.34,3.12,2.82,52.57,2.0,1.43,58.37,23.88,24.02,49.85,10.66,4.68,69.47,7.39,2.78,72.68,2.12,0.94,69.22,28.64,66.12,13.16,19.48,40.32,8.19,8.75,48.36,1.06,1.03,50.72,12.91,88.25,17.63,19.17,47.91,5.81,8.69,40.06,0.0,0.89,0.00,0.0,89.77,14.01,86.12,1.001,18857
"2023-11-18 - SEA 4, VAN 3",VAN,Limited ReportFull Report,49.066666666667,41.66,38.18,52.18,27.83,30.36,47.83,20.31,22.3,47.66,2.82,3.12,47.43,1.43,2.0,41.63,24.02,23.88,50.15,4.68,10.66,30.53,2.78,7.39,27.32,0.94,2.12,30.78,33.88,71.36,19.48,13.16,59.68,8.75,8.19,51.64,1.03,1.06,49.28,11.75,87.09,19.17,17.63,52.09,8.69,5.81,59.94,0.89,0.0,100.00,10.23,100.0,13.88,85.99,0.999,18857
"2023-11-18 - STL 1, LA 5",STL,Limited ReportFull Report,50.05,44.87,64.53,41.01,29.82,45.87,39.4,20.9,29.34,41.61,1.0,2.98,25.20,1.95,3.03,39.20,22.6,33.74,40.11,7.75,7.19,51.88,3.83,2.1,64.6,0.0,0.0,-,0.00,100.00,14.42,27.32,34.55,8.52,10.54,44.72,1.0,2.0,33.23,11.70,80.97,29.26,28.18,50.94,8.43,16.05,34.43,0.0,1.06,0.00,0.0,93.38,4.8,89.84,0.946,18145
"2023-11-18 - STL 1, LA 5",LA,Limited ReportFull Report,50.05,64.53,44.87,58.99,45.87,29.82,60.6,29.34,20.9,58.39,2.98,1.0,74.80,3.03,1.95,60.80,33.74,22.6,59.89,7.19,7.75,48.12,2.1,3.83,35.4,0.0,0.0,-,0.00,100.00,27.32,14.42,65.45,10.54,8.52,55.28,2.0,1.0,66.77,19.03,88.30,28.18,29.26,49.06,16.05,8.43,65.57,1.06,0.0,100.00,6.62,100.0,10.16,95.2,1.054,18145
"2023-11-19 - TOR 4, MIN 3",TOR,Limited ReportFull Report,51.916666666667,52.65,49.89,51.34,35.59,37.91,48.42,20.7,27.6,42.86,2.13,2.82,43.07,1.52,2.27,40.12,23.15,21.29,52.09,3.12,9.15,25.45,3.1,7.32,29.74,0.0,0.92,0.00,0.00,87.45,19.95,12.01,62.42,6.14,7.57,44.76,1.05,0.95,52.60,17.14,87.48,32.52,32.54,49.99,9.38,12.78,42.33,1.11,0.88,55.70,11.84,93.09,10.3,89.79,1.001,13356
"2023-11-19 - TOR 4, MIN 3",MIN,Limited ReportFull Report,51.916666666667,49.89,52.65,48.66,37.91,35.59,51.58,27.6,20.7,57.14,2.82,2.13,56.93,2.27,1.52,59.88,21.29,23.15,47.91,9.15,3.12,74.55,7.32,3.1,70.26,0.92,0.0,100.00,12.55,100.00,12.01,19.95,37.58,7.57,6.14,55.24,0.95,1.05,47.40,12.52,82.86,32.54,32.52,50.01,12.78,9.38,57.67,0.88,1.11,44.30,6.91,88.16,10.21,89.7,0.999,13356
"2023-11-19 - CBJ 2, PHI 5",CBJ,Limited ReportFull Report,45.05,42.84,44.72,48.93,31.87,31.8,50.06,21.32,19.39,52.37,2.03,1.93,51.18,1.9,1.84,50.75,19.86,18.1,52.32,6.05,4.97,54.92,3.02,1.97,60.5,1.04,0.0,100.00,34.30,100.00,13.57,13.39,50.35,10.93,6.99,61.0,1.06,0.95,52.74,9.68,86.43,21.62,19.68,52.35,5.57,9.44,37.13,0.0,1.06,0.00,0.0,88.75,9.5,90.04,0.995,17416
"2023-11-19 - CBJ 2, PHI 5",PHI,Limited ReportFull Report,45.05,44.72,42.84,51.07,31.8,31.87,49.94,19.39,21.32,47.63,1.93,2.03,48.82,1.84,1.9,49.25,18.1,19.86,47.68,4.97,6.05,45.08,1.97,3.02,39.5,0.0,1.04,0.00,0.00,65.70,13.39,13.57,49.65,6.99,10.93,39.0,0.95,1.06,47.26,13.57,90.32,19.68,21.62,47.65,9.44,5.57,62.87,1.06,0.0,100.00,11.25,100.0,9.96,90.5,1.005,17416
"2023-11-19 - VGK 0, PIT 3",VGK,Limited ReportFull Report,50.0,58.37,62.59,48.25,46.29,41.86,52.51,31.22,28.23,52.52,0.0,1.93,0.00,2.56,2.91,46.73,32.33,32.37,49.97,9.92,10.9,47.64,5.86,7.99,42.28,0.0,1.93,0.00,0.00,75.84,21.96,21.9,50.08,12.83,8.12,61.24,0.0,0.0,-,0.00,100.00,32.89,33.56,49.5,9.89,12.09,44.99,0.0,0.0,-,0.0,100.0,0.0,93.15,0.932,18120
"2023-11-19 - VGK 0, PIT 3",PIT,Limited ReportFull Report,50.0,62.59,58.37,51.75,41.86,46.29,47.49,28.23,31.22,47.48,1.93,0.0,100.00,2.91,2.56,53.27,32.37,32.33,50.03,10.9,9.92,52.36,7.99,5.86,57.72,1.93,0.0,100.00,24.16,100.00,21.9,21.96,49.92,8.12,12.83,38.76,0.0,0.0,-,0.00,100.00,33.56,32.89,50.5,12.09,9.89,55.01,0.0,0.0,-,0.0,100.0,6.85,100.0,1.068,18120
"2023-11-19 - BUF 3, CHI 2",BUF,Limited ReportFull Report,46.5,37.45,41.35,47.53,28.67,31.37,47.75,17.86,21.32,45.59,2.11,1.85,53.35,1.5,1.63,47.96,16.07,18.24,46.83,5.38,6.23,46.32,2.11,3.61,36.89,0.0,1.84,0.00,0.00,49.08,10.76,11.88,47.53,6.3,2.83,69.02,1.05,0.0,100.00,16.70,100.00,26.61,29.63,47.31,9.39,14.82,38.78,1.05,0.0,100.00,11.23,100.0,11.83,91.34,1.032,19027
"2023-11-19 - BUF 3, CHI 2",CHI,Limited ReportFull Report,46.5,41.35,37.45,52.47,31.37,28.67,52.25,21.32,17.86,54.41,1.85,2.11,46.65,1.63,1.5,52.04,18.24,16.07,53.17,6.23,5.38,53.68,3.61,2.11,63.11,1.84,0.0,100.00,50.92,100.00,11.88,10.76,52.47,2.83,6.3,30.98,0.0,1.05,0.00,0.00,83.30,29.63,26.61,52.69,14.82,9.39,61.22,0.0,1.05,0.00,0.0,88.77,8.66,88.17,0.968,19027
"2023-11-19 - STL 3, ANA 1",STL,Limited ReportFull Report,45.266666666667,41.45,35.95,53.55,34.22,26.82,56.06,25.27,23.35,51.97,2.11,0.92,69.66,1.79,1.48,54.89,21.0,12.42,62.84,8.9,4.33,67.29,6.69,4.32,60.75,1.07,0.91,54.12,16.00,79.01,12.29,7.93,60.78,7.52,6.44,53.87,1.05,0.0,100.00,13.99,100.00,23.66,26.58,47.09,10.04,12.43,44.68,0.0,0.0,-,0.0,100.0,8.33,96.07,1.044,15243
"2023-11-19 - STL 3, ANA 1",ANA,Limited ReportFull Report,45.266666666667,35.95,41.45,46.45,26.82,34.22,43.94,23.35,25.27,48.03,0.92,2.11,30.34,1.48,1.79,45.11,12.42,21.0,37.16,4.33,8.9,32.71,4.32,6.69,39.25,0.91,1.07,45.88,20.99,84.00,7.93,12.29,39.22,6.44,7.52,46.13,0.0,1.05,0.00,0.00,86.01,26.58,23.66,52.91,12.43,10.04,55.32,0.0,0.0,-,0.0,100.0,3.93,91.67,0.956,15243
"2023-11-20 - EDM 3, FLA 5",EDM,Limited ReportFull Report,42.366666666667,45.67,45.05,50.34,33.05,34.28,49.09,21.15,25.52,45.32,2.13,1.87,53.32,2.15,2.43,47.00,21.6,20.97,50.74,8.26,12.36,40.06,5.2,9.65,35.03,1.08,0.0,100.00,20.79,100.00,13.24,8.5,60.91,3.1,4.81,39.2,0.0,1.91,0.00,0.00,60.35,28.26,31.95,46.93,11.62,10.05,53.63,1.05,0.0,100.00,9.07,100.0,10.08,92.68,1.028,19628
"2023-11-20 - EDM 3, FLA 5",FLA,Limited ReportFull Report,42.366666666667,45.05,45.67,49.66,34.28,33.05,50.91,25.52,21.15,54.68,1.87,2.13,46.68,2.43,2.15,53.00,20.97,21.6,49.26,12.36,8.26,59.94,9.65,5.2,64.97,0.0,1.08,0.00,0.00,79.21,8.5,13.24,39.09,4.81,3.1,60.8,1.91,0.0,100.00,39.65,100.00,31.95,28.26,53.07,10.05,11.62,46.37,0.0,1.05,0.00,0.0,90.93,7.32,89.92,0.972,19628
"2023-11-20 - BOS 4, TB 5",BOS,Limited ReportFull Report,44.266666666667,40.51,57.01,41.54,29.53,39.19,42.97,21.34,32.38,39.72,4.14,1.87,68.89,1.74,1.65,51.28,17.56,19.29,47.66,7.27,5.62,56.4,6.2,5.68,52.18,1.01,0.94,51.76,16.30,83.42,10.25,13.78,42.66,4.13,7.81,34.61,2.1,0.96,68.65,50.92,87.69,21.15,41.28,33.88,9.96,19.01,34.37,0.94,0.0,100.00,9.42,100.0,19.38,94.23,1.136,19092
"2023-11-20 - BOS 4, TB 5",TB,Limited ReportFull Report,44.266666666667,57.01,40.51,58.46,39.19,29.53,57.03,32.38,21.34,60.28,1.87,4.14,31.11,1.65,1.74,48.72,19.29,17.56,52.34,5.62,7.27,43.6,5.68,6.2,47.82,0.94,1.01,48.24,16.58,83.70,13.78,10.25,57.34,7.81,4.13,65.39,0.96,2.1,31.35,12.31,49.08,41.28,21.15,66.12,19.01,9.96,65.63,0.0,0.94,0.00,0.0,90.58,5.77,80.62,0.864,19092
"2023-11-20 - NYR 3, DAL 6",NYR,Limited ReportFull Report,48.15,47.77,57.5,45.38,40.66,39.17,50.93,30.06,25.83,53.78,2.08,2.86,42.08,2.53,2.5,50.25,24.43,25.37,49.06,14.07,10.31,57.7,9.64,7.62,55.84,2.1,1.91,52.45,21.84,74.97,10.49,14.93,41.25,6.21,7.58,45.04,0.0,1.03,0.00,0.00,86.45,26.91,35.19,43.33,12.2,7.79,61.01,0.0,0.0,-,0.0,100.0,6.92,88.91,0.958,18532
"2023-11-20 - NYR 3, DAL 6",DAL,Limited ReportFull Report,48.15,57.5,47.77,54.62,39.17,40.66,49.07,25.83,30.06,46.22,2.86,2.08,57.92,2.5,2.53,49.75,25.37,24.43,50.94,10.31,14.07,42.3,7.62,9.64,44.16,1.91,2.1,47.55,25.03,78.16,14.93,10.49,58.75,7.58,6.21,54.96,1.03,0.0,100.00,13.55,100.00,35.19,26.91,56.67,7.79,12.2,38.99,0.0,0.0,-,0.0,100.0,11.09,93.08,1.042,18532
"2023-11-20 - COL 3, NSH 4",COL,Limited ReportFull Report,44.2,36.58,39.17,48.29,27.93,21.52,56.48,21.66,16.01,57.51,1.01,1.89,34.89,1.31,1.39,48.61,13.75,15.84,46.48,4.19,6.39,39.6,3.1,3.67,45.79,0.0,0.94,0.00,0.00,74.31,9.59,9.4,50.48,5.2,2.83,64.79,0.0,0.0,-,0.00,100.00,31.27,23.4,57.2,13.26,9.51,58.22,0.94,0.95,49.79,7.08,90.06,4.67,88.21,0.929,17159
"2023-11-20 - COL 3, NSH 4",NSH,Limited ReportFull Report,44.2,39.17,36.58,51.71,21.52,27.93,43.52,16.01,21.66,42.49,1.89,1.01,65.11,1.39,1.31,51.39,15.84,13.75,53.52,6.39,4.19,60.4,3.67,3.1,54.21,0.94,0.0,100.00,25.69,100.00,9.4,9.59,49.52,2.83,5.2,35.21,0.0,0.0,-,0.00,100.00,23.4,31.27,42.8,9.51,13.26,41.78,0.95,0.94,50.21,9.94,92.92,11.79,95.33,1.071,17159
"2023-11-20 - LA 4, ARI 1",LA,Limited ReportFull Report,41.05,40.94,31.88,56.22,29.22,21.05,58.13,18.95,13.24,58.86,3.17,0.92,77.58,2.53,1.57,61.73,26.98,16.69,61.78,12.44,6.93,64.22,5.64,4.32,56.6,1.07,0.91,54.12,18.99,79.01,14.88,9.54,60.94,6.58,1.78,78.69,0.97,0.0,100.00,14.76,100.00,16.8,19.86,45.82,5.56,6.98,44.34,1.11,0.0,100.00,19.97,100.0,16.75,93.08,1.098,4600
"2023-11-20 - LA 4, ARI 1",ARI,Limited ReportFull Report,41.05,31.88,40.94,43.78,21.05,29.22,41.87,13.24,18.95,41.14,0.92,3.17,22.42,1.57,2.53,38.27,16.69,26.98,38.22,6.93,12.44,35.78,4.32,5.64,43.4,0.91,1.07,45.88,20.99,81.01,9.54,14.88,39.06,1.78,6.58,21.31,0.0,0.97,0.00,0.00,85.24,19.86,16.8,54.18,6.98,5.56,55.66,0.0,1.11,0.00,0.0,80.03,6.92,83.25,0.902,4600
"2023-11-20 - CGY 4, SEA 3",CGY,Limited ReportFull Report,53.85,45.14,57.63,43.92,33.93,39.85,45.99,24.43,24.74,49.68,2.07,2.79,42.56,1.96,1.86,51.29,21.88,22.81,48.97,8.54,7.51,53.22,4.15,5.68,42.21,1.01,1.86,35.20,24.34,67.28,13.29,15.29,46.5,6.21,4.85,56.14,1.05,0.0,100.00,16.95,100.00,28.36,39.0,42.1,11.8,11.32,51.04,0.0,0.89,0.00,0.0,92.14,8.46,88.72,0.972,17151
"2023-11-20 - CGY 4, SEA 3",SEA,Limited ReportFull Report,53.85,57.63,45.14,56.08,39.85,33.93,54.01,24.74,24.43,50.32,2.79,2.07,57.44,1.86,1.96,48.71,22.81,21.88,51.03,7.51,8.54,46.78,5.68,4.15,57.79,1.86,1.01,64.80,32.72,75.66,15.29,13.29,53.5,4.85,6.21,43.86,0.0,1.05,0.00,0.00,83.05,39.0,28.36,57.9,11.32,11.8,48.96,0.89,0.0,100.00,7.86,100.0,11.28,91.54,1.028,17151
"2023-11-20 - SJ 1, VAN 3",SJ,Limited ReportFull Report,46.283333333333,38.88,59.46,39.54,26.12,42.98,37.8,17.92,29.02,38.18,0.0,1.93,0.00,1.58,2.41,39.61,17.66,31.38,36.01,4.26,6.88,38.23,4.22,4.92,46.16,0.0,0.99,0.00,0.00,79.87,13.23,24.87,34.72,5.03,9.87,33.77,0.0,0.0,-,0.00,100.00,22.3,36.39,38.0,6.51,14.28,31.32,0.0,0.95,0.00,0.0,93.37,0.0,93.34,0.933,18718
"2023-11-20 - SJ 1, VAN 3",VAN,Limited ReportFull Report,46.283333333333,59.46,38.88,60.46,42.98,26.12,62.2,29.02,17.92,61.82,1.93,0.0,100.00,2.41,1.58,60.39,31.38,17.66,63.99,6.88,4.26,61.77,4.92,4.22,53.84,0.99,0.0,100.00,20.13,100.00,24.87,13.23,65.28,9.87,5.03,66.23,0.0,0.0,-,0.00,100.00,36.39,22.3,62.0,14.28,6.51,68.68,0.95,0.0,100.00,6.63,100.0,6.66,100.0,1.067,18718
"2023-11-22 - EDM 3, CAR 6",EDM,Limited ReportFull Report,43.933333333333,43.27,50.97,45.92,28.67,33.62,46.02,14.98,23.4,39.03,1.0,4.91,16.98,2.2,2.18,50.23,17.09,24.15,41.44,11.74,9.78,54.54,4.86,6.02,44.64,1.02,3.87,20.88,21.04,35.70,5.43,14.57,27.17,1.91,6.24,23.47,0.0,1.0,0.00,0.00,83.94,27.02,28.16,48.97,8.03,11.33,41.47,0.0,0.0,-,0.0,100.0,6.7,79.02,0.857,18805
"2023-11-22 - EDM 3, CAR 6",CAR,Limited ReportFull Report,43.933333333333,50.97,43.27,54.08,33.62,28.67,53.98,23.4,14.98,60.97,4.91,1.0,83.02,2.18,2.2,49.77,24.15,17.09,58.56,9.78,11.74,45.46,6.02,4.86,55.36,3.87,1.02,79.12,64.30,78.96,14.57,5.43,72.83,6.24,1.91,76.53,1.0,0.0,100.00,16.06,100.00,28.16,27.02,51.03,11.33,8.03,58.53,0.0,0.0,-,0.0,100.0,20.98,93.3,1.143,18805
"2023-11-22 - CHI 3, CBJ 7",CHI,Limited ReportFull Report,47.5,50.96,50.93,50.01,37.47,38.49,49.33,27.48,24.62,52.74,3.01,5.91,33.78,2.91,2.12,57.92,27.65,24.93,52.58,10.76,8.96,54.56,6.73,7.01,48.97,2.04,3.86,34.62,30.39,44.92,16.51,16.33,50.27,7.61,7.36,50.86,1.0,1.0,49.88,13.10,86.37,22.71,27.15,45.54,10.24,10.29,49.88,0.0,1.06,0.00,0.0,89.68,10.96,76.01,0.87,18158
"2023-11-22 - CHI 3, CBJ 7",CBJ,Limited ReportFull Report,47.5,50.93,50.96,49.99,38.49,37.47,50.67,24.62,27.48,47.26,5.91,3.01,66.22,2.12,2.91,42.08,24.93,27.65,47.42,8.96,10.76,45.44,7.01,6.73,51.03,3.86,2.04,65.38,55.08,69.61,16.33,16.51,49.73,7.36,7.61,49.14,1.0,1.0,50.12,13.63,86.90,27.15,22.71,54.46,10.29,10.24,50.12,1.06,0.0,100.00,10.32,100.0,23.99,89.04,1.13,18158
"2023-11-22 - NJ 0, DET 4",NJ,Limited ReportFull Report,47.05,41.24,38.52,51.7,27.6,30.6,47.42,12.51,22.16,36.08,0.0,2.92,0.00,1.2,1.47,45.01,21.64,19.25,52.93,2.9,7.91,26.81,1.9,6.13,23.69,0.0,1.95,0.00,0.00,68.11,18.3,11.48,61.45,4.88,6.1,44.43,0.0,0.95,0.00,0.00,84.45,27.27,22.48,54.81,4.9,10.07,32.72,0.0,0.0,-,0.0,100.0,0.0,86.83,0.868,19515
