Game,Team,CF,CA,FF,FA,SF,SA,GF,GA,xGF,xGA,SCF,SCA,HDCF,HDCA,HDSF,HDSA,HDGF,HDGA,MDCF,MDCA,MDSF,MDSA,MDGF,MDGA,LDCF,LDCA,LDSF,LDSA,LDGF,LDGA,PDO
"2022-02-01 - WSH 4, PIT 3",PIT,57.89,35.28,42.76,26.36,31.01,20.18,0.0,1.01,2.23,1.47,22.31,14.36,8.54,8.27,6.75,6.14,0.0,1.01,13.87,6.09,5.93,2.03,0.0,0.0,28.31,17.05,14.44,9.96,0.0,0.0,0.95
"2022-02-01 - VAN 2, NSH 4",VAN,54.59,47.3,41.25,36.78,28.54,24.51,2.07,2.86,1.91,2.15,26.38,24.04,5.2,9.05,5.14,6.12,1.06,0.99,20.89,15.13,9.09,6.95,0.0,1.91,24.92,18.4,14.11,11.42,0.94,0.0,0.956
"2022-02-01 - VAN 2, NSH 4",NSH,47.3,54.59,36.78,41.25,24.51,28.54,2.86,2.07,2.15,1.91,24.04,26.38,9.05,5.2,6.12,5.14,0.99,1.06,15.13,20.89,6.95,9.09,1.91,0.0,18.4,24.92,11.42,14.11,0.0,0.94,1.044
"2022-02-01 - CGY 4, DAL 3",CGY,65.25,37.23,52.64,30.16,35.95,20.36,4.14,2.86,2.48,1.94,28.03,18.31,9.16,8.6,9.04,4.05,3.1,0.99,18.54,9.69,10.02,6.82,1.05,1.91,30.25,11.52,13.67,6.43,0.0,0.0,0.975
"2022-02-01 - CGY 4, DAL 3",DAL,37.23,65.25,30.16,52.64,20.36,35.95,2.86,4.14,1.94,2.48,18.31,28.03,8.6,9.16,4.05,9.04,0.99,3.1,9.69,18.54,6.82,10.02,1.91,1.05,11.52,30.25,6.43,13.67,0.0,0.0,1.025
"2022-02-01 - ARI 3, COL 2",ARI,28.07,49.4,21.57,37.02,17.62,26.22,1.01,1.89,1.28,1.82,13.05,21.52,9.15,6.73,5.02,2.9,1.01,0.94,3.91,14.95,1.0,10.84,0.0,0.95,13.44,25.47,9.5,11.48,0.0,0.0,0.985
"2022-02-01 - ARI 3, COL 2",COL,49.4,28.07,37.02,21.57,26.22,17.62,1.89,1.01,1.82,1.28,21.52,13.05,6.73,9.15,2.9,5.02,0.94,1.01,14.95,3.91,10.84,1.0,0.95,0.0,25.47,13.44,11.48,9.5,0.0,0.0,1.015
"2022-02-01 - BUF 2, VGK 5",BUF,49.28,50.67,33.07,40.93,24.86,25.79,2.01,2.93,2.07,3.23,26.5,29.3,7.77,12.16,7.65,8.21,1.02,1.92,18.19,17.5,5.73,8.36,0.0,0.94,18.61,16.81,7.77,5.71,0.94,0.0,0.967
"2022-02-01 - BUF 2, VGK 5",VGK,50.67,49.28,40.93,33.07,25.79,24.86,2.93,2.01,3.23,2.07,29.3,26.5,12.16,7.77,8.21,7.65,1.92,1.02,17.5,18.19,8.36,5.73,0.94,0.0,16.81,18.61,5.71,7.77,0.0,0.94,1.033
"2022-02-02 - SEA 3, NYI 0",SEA,54.02,40.59,37.86,23.8,29.17,14.35,2.13,0.0,2.28,1.16,30.19,22.48,9.78,7.48,4.22,3.78,0.0,0.0,20.53,14.93,11.47,1.9,1.04,0.0,20.69,16.0,12.39,7.66,1.05,0.0,1.073
"2022-02-02 - SEA 3, NYI 0",NYI,40.59,54.02,23.8,37.86,14.35,29.17,0.0,2.13,1.16,2.28,22.48,30.19,7.48,9.78,3.78,4.22,0.0,0.0,14.93,20.53,1.9,11.47,0.0,1.04,16.0,20.69,7.66,12.39,0.0,1.05,0.927
"2022-02-02 - LA 5, DET 3",LA,57.5,34.19,49.47,27.63,40.04,20.11,3.12,2.82,3.24,2.47,29.32,24.41,11.58,11.21,6.2,7.52,3.13,1.86,17.75,13.1,13.45,3.8,0.0,1.03,30.34,10.58,19.25,6.82,0.0,0.0,0.938
"2022-02-02 - LA 5, DET 3",DET,34.19,57.5,27.63,49.47,20.11,40.04,2.82,3.12,2.47,3.24,24.41,29.32,11.21,11.58,7.52,6.2,1.86,3.13,13.1,17.75,3.8,13.45,1.03,0.0,10.58,30.34,6.82,19.25,0.0,0.0,1.062
"2022-02-02 - EDM 5, WSH 3",EDM,58.36,44.87,43.07,33.99,25.17,22.58,2.13,2.79,1.79,1.72,25.45,27.37,3.33,7.9,2.19,3.46,1.06,1.84,22.39,18.97,7.49,8.23,1.04,0.0,31.47,15.28,14.44,10.09,0.0,0.89,0.961
"2022-02-02 - EDM 5, WSH 3",WSH,44.87,58.36,33.99,43.07,22.58,25.17,2.79,2.13,1.72,1.79,27.37,25.45,7.9,3.33,3.46,2.19,1.84,1.06,18.97,22.39,8.23,7.49,0.0,1.04,15.28,31.47,10.09,14.44,0.89,0.0,1.039
"2022-02-02 - MIN 5, CHI 0",MIN,57.8,50.74,41.99,31.67,36.46,24.01,4.29,0.0,2.25,1.74,33.02,24.53,6.73,9.43,5.66,6.15,2.18,0.0,26.37,14.91,12.96,8.28,2.01,0.0,23.59,25.56,16.65,9.45,0.0,0.0,1.118
"2022-02-02 - MIN 5, CHI 0",CHI,50.74,57.8,31.67,41.99,24.01,36.46,0.0,4.29,1.74,2.25,24.53,33.02,9.43,6.73,6.15,5.66,0.0,2.18,14.91,26.37,8.28,12.96,0.0,2.01,25.56,23.59,9.45,16.65,0.0,0.0,0.882
"2022-02-02 - CGY 4, ARI 2",CGY,86.69,42.88,64.04,31.23,47.49,23.14,4.25,1.85,4.77,2.16,47.23,21.75,19.6,11.5,15.05,7.12,1.08,0.92,27.82,10.08,10.42,5.7,3.16,0.96,35.22,16.56,20.14,9.25,0.0,0.0,1.01
"2022-02-02 - CGY 4, ARI 2",ARI,42.88,86.69,31.23,64.04,23.14,47.49,1.85,4.25,2.16,4.77,21.75,47.23,11.5,19.6,7.12,15.05,0.92,1.08,10.08,27.82,5.7,10.42,0.96,3.16,16.56,35.22,9.25,20.14,0.0,0.0,0.99
"2022-02-07 - CAR 3, TOR 4",CAR,57.36,37.72,38.92,28.3,28.15,18.86,3.12,1.87,2.73,1.63,27.72,23.39,7.56,5.5,6.38,4.61,2.12,0.92,20.18,17.93,9.36,9.54,1.06,0.95,25.5,12.35,10.4,4.67,0.0,0.0,1.012
"2022-02-07 - CAR 3, TOR 4",TOR,37.72,57.36,28.3,38.92,18.86,28.15,1.87,3.12,1.63,2.73,23.39,27.72,5.5,7.56,4.61,6.38,0.92,2.12,17.93,20.18,9.54,9.36,0.95,1.06,12.35,25.5,4.67,10.4,0.0,0.0,0.988
"2022-02-07 - NJ 1, OTT 4",NJ,70.56,52.04,44.82,36.02,31.09,24.91,0.0,3.84,2.88,2.33,44.29,23.7,17.3,6.99,13.1,7.08,0.0,1.95,26.75,16.91,10.03,3.95,0.0,0.96,21.58,24.58,8.17,13.03,0.0,0.95,0.846
"2022-02-07 - NJ 1, OTT 4",OTT,52.04,70.56,36.02,44.82,24.91,31.09,3.84,0.0,2.33,2.88,23.7,44.29,6.99,17.3,7.08,13.1,1.95,0.0,16.91,26.75,3.95,10.03,0.96,0.0,24.58,21.58,13.03,8.17,0.95,0.0,1.154
"2022-02-08 - ARI 1, VAN 5",ARI,45.3,37.39,33.7,28.74,28.91,22.55,1.0,2.91,2.23,1.56,23.74,19.95,13.2,5.96,12.08,4.99,1.02,0.96,10.5,14.21,5.94,8.99,0.0,1.92,17.46,13.77,10.87,8.52,0.0,0.0,0.905
"2022-02-08 - ARI 1, VAN 5",VAN,37.39,45.3,28.74,33.7,22.55,28.91,2.91,1.0,1.56,2.23,19.95,23.74,5.96,13.2,4.99,12.08,0.96,1.02,14.21,10.5,8.99,5.94,1.92,0.0,13.77,17.46,8.52,10.87,0.0,0.0,1.095
"2022-02-08 - CAR 3, OTT 4",CAR,47.44,39.15,35.91,29.99,28.69,23.56,2.01,2.93,1.67,1.61,16.3,16.37,8.87,7.07,7.76,4.13,1.02,0.99,7.33,9.42,2.88,5.08,0.0,1.0,25.29,18.89,13.77,11.27,0.94,0.95,0.946
"2022-02-08 - CAR 3, OTT 4",OTT,39.15,47.44,29.99,35.91,23.56,28.69,2.93,2.01,1.61,1.67,16.37,16.3,7.07,8.87,4.13,7.76,0.99,1.02,9.42,7.33,5.08,2.88,1.0,0.0,18.89,25.29,11.27,13.77,0.95,0.94,1.054
"2022-02-08 - PIT 4, BOS 2",PIT,33.42,58.77,24.33,41.28,15.94,34.6,2.03,0.99,1.1,2.23,17.97,28.41,8.69,8.61,5.43,6.93,1.04,0.99,9.29,19.69,3.02,9.58,0.0,0.0,14.56,28.0,6.41,17.3,0.94,0.0,1.098
"2022-02-08 - PIT 4, BOS 2",BOS,58.77,33.42,41.28,24.33,34.6,15.94,0.99,2.03,2.23,1.1,28.41,17.97,8.61,8.69,6.93,5.43,0.99,1.04,19.69,9.29,9.58,3.02,0.0,0.0,28.0,14.56,17.3,6.41,0.0,0.94,0.902
"2022-02-08 - MIN 0, WPG 2",MIN,37.19,40.5,27.09,27.67,20.33,19.47,0.0,0.0,1.55,1.8,22.95,20.88,5.08,6.92,5.02,7.0,0.0,0.0,17.58,14.16,5.01,5.96,0.0,0.0,13.09,13.76,9.23,5.29,0.0,0.0,1.0
"2022-02-08 - MIN 0, WPG 2",WPG,40.5,37.19,27.67,27.09,19.47,20.33,0.0,0.0,1.8,1.55,20.88,22.95,6.92,5.08,7.0,5.02,0.0,0.0,14.16,17.58,5.96,5.01,0.0,0.0,13.76,13.09,5.29,9.23,0.0,0.0,1.0
"2022-02-08 - VGK 4, EDM 0",VGK,50.27,47.74,36.17,27.33,25.02,21.2,3.19,0.0,2.41,2.01,37.4,27.39,10.49,13.35,6.98,9.89,0.0,0.0,27.17,13.69,14.31,3.52,3.06,0.0,12.43,17.15,3.49,5.06,0.0,0.0,1.127
"2022-02-08 - VGK 4, EDM 0",EDM,47.74,50.27,27.33,36.17,21.2,25.02,0.0,3.19,2.01,2.41,27.39,37.4,13.35,10.49,9.89,6.98,0.0,0.0,13.69,27.17,3.52,14.31,0.0,3.06,17.15,12.43,5.06,3.49,0.0,0.0,0.873
"2022-02-08 - NJ 7, MTL 1",NJ,50.77,36.45,42.17,25.89,32.18,20.79,6.42,0.95,3.0,1.13,30.19,15.57,15.75,6.0,13.49,4.23,4.33,0.0,14.76,9.34,4.39,4.52,2.01,0.0,28.34,20.93,14.67,9.93,0.0,0.88,1.154
"2022-02-08 - NJ 7, MTL 1",MTL,36.45,50.77,25.89,42.17,20.79,32.18,0.95,6.42,1.13,3.0,15.57,30.19,6.0,15.75,4.23,13.49,0.0,4.33,9.34,14.76,4.52,4.39,0.0,2.01,20.93,28.34,9.93,14.67,0.88,0.0,0.846
"2022-02-08 - CBJ 5, WSH 4",CBJ,40.74,47.86,31.48,35.45,21.17,22.13,3.12,1.93,2.03,1.9,20.04,21.31,7.56,7.33,4.28,5.56,1.06,1.93,12.44,13.87,5.12,6.67,2.11,0.0,18.75,22.55,11.52,10.01,0.0,0.0,1.06
"2022-02-08 - CBJ 5, WSH 4",WSH,47.86,40.74,35.45,31.48,22.13,21.17,1.93,3.12,1.9,2.03,21.31,20.04,7.33,7.56,5.56,4.28,1.93,1.06,13.87,12.44,6.67,5.12,0.0,2.11,22.55,18.75,10.01,11.52,0.0,0.0,0.94
"2022-02-09 - ARI 5, SEA 2",ARI,54.68,43.72,43.97,32.99,26.37,26.82,3.21,1.9,2.63,1.67,26.4,22.11,15.5,9.63,8.87,7.0,2.14,0.0,11.22,12.17,3.24,5.52,1.04,2.06,26.93,20.26,13.42,12.28,0.0,0.0,1.051
"2022-02-09 - ARI 5, SEA 2",SEA,43.72,54.68,32.99,43.97,26.82,26.37,1.9,3.21,1.67,2.63,22.11,26.4,9.63,15.5,7.0,8.87,0.0,2.14,12.17,11.22,5.52,3.24,2.06,1.04,20.26,26.93,12.28,13.42,0.0,0.0,0.949
"2022-02-09 - NSH 3, DAL 4",NSH,40.91,36.17,28.92,25.9,20.77,14.96,3.03,1.89,1.74,1.8,21.54,21.31,7.21,9.6,3.97,5.8,2.02,1.88,14.19,11.76,7.1,2.97,0.0,0.0,14.65,11.36,8.67,6.1,0.94,0.0,1.02
"2022-02-09 - NSH 3, DAL 4",DAL,36.17,40.91,25.9,28.92,14.96,20.77,1.89,3.03,1.8,1.74,21.31,21.54,9.6,7.21,5.8,3.97,1.88,2.02,11.76,14.19,2.97,7.1,0.0,0.0,11.36,14.65,6.1,8.67,0.0,0.94,0.98
"2022-02-09 - NYI 6, VAN 3",NYI,56.62,54.23,37.61,40.9,27.18,29.24,6.4,2.75,2.13,1.91,24.76,21.37,11.41,6.67,10.24,4.94,4.29,1.82,13.62,14.28,5.53,7.18,2.08,0.0,25.75,30.79,9.29,15.07,0.0,0.88,1.141
"2022-02-09 - NYI 6, VAN 3",VAN,54.23,56.62,40.9,37.61,29.24,27.18,2.75,6.4,1.91,2.13,21.37,24.76,6.67,11.41,4.94,10.24,1.82,4.29,14.28,13.62,7.18,5.53,0.0,2.08,30.79,25.75,15.07,9.29,0.88,0.0,0.859
"2022-02-09 - VGK 0, CGY 6",VGK,32.0,52.41,26.4,38.69,21.9,31.16,0.0,4.91,1.63,2.67,18.82,32.25,7.77,13.24,6.68,12.38,0.0,2.9,10.78,19.27,6.57,8.39,0.0,1.92,11.44,17.68,6.0,8.92,0.0,0.0,0.842
"2022-02-09 - VGK 0, CGY 6",CGY,52.41,32.0,38.69,26.4,31.16,21.9,4.91,0.0,2.67,1.63,32.25,18.82,13.24,7.77,12.38,6.68,2.9,0.0,19.27,10.78,8.39,6.57,1.92,0.0,17.68,11.44,8.92,6.0,0.0,0.0,1.158
"2022-02-09 - DET 6, PHI 3",DET,52.49,21.93,39.33,15.68,24.32,11.08,4.27,2.8,2.6,1.04,22.44,9.24,7.56,3.62,5.33,2.7,2.14,1.85,14.94,5.59,6.26,1.9,2.09,0.0,27.89,10.82,12.83,5.42,0.0,0.89,0.923
"2022-02-09 - DET 6, PHI 3",PHI,21.93,52.49,15.68,39.33,11.08,24.32,2.8,4.27,1.04,2.6,9.24,22.44,3.62,7.56,2.7,5.33,1.85,2.14,5.59,14.94,1.9,6.26,0.0,2.09,10.82,27.89,5.42,12.83,0.89,0.0,1.077
"2022-02-09 - CHI 4, EDM 1",CHI,41.43,48.01,33.95,33.19,27.06,24.66,2.13,0.0,2.67,1.89,28.23,26.29,10.32,7.01,9.21,5.19,1.07,0.0,18.21,18.79,9.79,10.86,1.04,0.0,9.26,19.6,6.9,7.78,0.0,0.0,1.079
"2022-02-09 - CHI 4, EDM 1",EDM,48.01,41.43,33.19,33.95,24.66,27.06,0.0,2.13,1.89,2.67,26.29,28.23,7.01,10.32,5.19,9.21,0.0,1.07,18.79,18.21,10.86,9.79,0.0,1.04,19.6,9.26,7.78,6.9,0.0,0.0,0.921
"2022-02-10 - TOR 2, CGY 5",TOR,55.37,38.03,44.98,28.42,35.17,20.21,2.06,3.85,2.01,1.37,23.56,15.89,8.42,6.67,4.22,3.83,0.0,0.92,14.96,9.35,10.02,7.12,2.05,1.92,28.25,16.77,19.41,7.25,0.0,1.06,0.868
"2022-02-10 - TOR 2, CGY 5",CGY,38.03,55.37,28.42,44.98,20.21,35.17,3.85,2.06,1.37,2.01,15.89,23.56,6.67,8.42,3.83,4.22,0.92,0.0,9.35,14.96,7.12,10.02,1.92,2.05,16.77,28.25,7.25,19.41,1.06,0.0,1.132
"2022-02-10 - TB 2, COL 3",TB,37.23,57.41,25.67,37.68,20.89,32.43,2.03,0.0,1.48,1.55,15.74,23.29,10.96,5.01,7.85,5.08,2.07,0.0,4.83,18.63,2.98,8.03,0.0,0.0,23.91,45.41,9.93,19.72,0.0,0.0,1.097
"2022-02-10 - TB 2, COL 3",COL,64.19,37.23,43.49,25.67,38.26,20.89,0.94,2.03,1.92,1.48,28.05,15.74,6.88,10.96,6.97,7.85,0.94,2.07,21.53,4.83,9.98,2.98,0.0,0.0,47.36,23.91,20.7,9.93,0.0,0.0,0.928
"2022-02-10 - CBJ 4, BUF 3",CBJ,54.79,41.92,45.64,33.78,31.04,21.34,2.07,2.86,1.54,1.51,15.76,19.27,4.31,5.68,2.11,2.9,0.0,0.99,11.38,13.74,3.13,3.87,0.0,0.95,36.87,20.55,24.47,12.89,1.99,0.89,0.933
"2022-02-10 - CBJ 4, BUF 3",BUF,41.92,54.79,33.78,45.64,21.34,31.04,2.86,2.07,1.51,1.54,19.27,15.76,5.68,4.31,2.9,2.11,0.99,0.0,13.74,11.38,3.87,3.13,0.95,0.0,20.55,36.87,12.89,24.47,0.89,1.99,1.067
"2022-02-10 - CAR 6, BOS 0",CAR,41.52,42.05,39.73,32.6,28.32,23.25,4.29,0.0,1.97,1.44,18.23,21.33,6.95,6.81,5.79,6.79,1.09,0.0,11.46,14.24,7.68,7.11,3.05,0.0,23.11,20.09,15.03,8.28,0.0,0.0,1.152
"2022-02-10 - CAR 6, BOS 0",BOS,42.05,41.52,32.6,39.73,23.25,28.32,0.0,4.29,1.44,1.97,21.33,18.23,6.81,6.95,6.79,5.79,0.0,1.09,14.24,11.46,7.11,7.68,0.0,3.05,20.09,23.11,8.28,15.03,0.0,0.0,0.848
"2022-02-10 - NJ 7, STL 4",NJ,46.65,39.48,34.26,30.64,22.88,22.22,4.22,2.82,1.73,1.86,19.78,21.81,7.31,6.28,5.26,5.44,1.08,0.92,12.46,15.62,4.15,6.74,2.1,1.03,31.19,24.09,12.44,10.05,1.05,0.95,1.058
"2022-02-10 - NJ 7, STL 4",STL,39.48,46.65,30.64,34.26,22.22,22.88,2.82,4.22,1.86,1.73,21.81,19.78,6.28,7.31,5.44,5.26,0.92,1.08,15.62,12.46,6.74,4.15,1.03,2.1,24.09,31.19,10.05,12.44,0.95,1.05,0.942
"2022-02-10 - PIT 2, OTT 0",PIT,64.93,44.3,51.42,33.11,39.52,19.96,1.06,0.0,2.35,1.48,22.64,17.72,6.5,8.26,3.22,4.61,0.0,0.0,16.27,9.37,12.69,1.94,1.05,0.0,33.6,24.62,17.18,12.38,0.0,0.0,1.027
"2022-02-10 - PIT 2, OTT 0",OTT,44.3,64.93,33.11,51.42,19.96,39.52,0.0,1.06,1.48,2.35,17.72,22.64,8.26,6.5,4.61,3.22,0.0,0.0,9.37,16.27,1.94,12.69,0.0,1.05,24.62,33.6,12.38,17.18,0.0,0.0,0.973
"2022-02-10 - WSH 5, MTL 2",WSH,31.82,41.59,22.49,32.12,20.11,27.04,4.23,0.92,1.46,2.13,20.08,20.93,4.46,8.55,4.45,6.79,1.06,0.91,15.81,12.08,8.66,8.17,2.01,0.0,11.52,18.58,7.04,11.0,1.12,0.0,1.176
"2022-02-10 - WSH 5, MTL 2",MTL,41.59,31.82,32.12,22.49,27.04,20.11,0.92,4.23,2.13,1.46,20.93,20.08,8.55,4.46,6.79,4.45,0.91,1.06,12.08,15.81,8.17,8.66,0.0,2.01,18.58,11.52,11.0,7.04,0.0,1.12,0.824
"2022-02-11 - WPG 3, DAL 4",WPG,42.59,49.35,31.16,30.84,26.86,23.0,2.07,2.81,1.45,2.11,18.94,26.74,7.39,9.38,6.26,5.5,1.06,1.86,11.57,17.47,7.26,7.75,1.06,0.95,20.64,19.27,12.34,8.7,0.0,0.0,0.955
"2022-02-11 - WPG 3, DAL 4",DAL,49.35,42.59,30.84,31.16,23.0,26.86,2.81,2.07,2.11,1.45,26.74,18.94,9.38,7.39,5.5,6.26,1.86,1.06,17.47,11.57,7.75,7.26,0.95,1.06,19.27,20.64,8.7,12.34,0.0,0.0,1.045
"2022-02-11 - TB 4, ARI 3",TB,50.9,35.12,39.37,23.22,31.49,14.37,4.29,1.9,2.82,1.17,30.74,14.23,12.11,2.63,9.88,0.87,0.0,0.93,18.98,11.37,10.72,6.44,3.13,1.03,23.19,22.13,9.82,6.19,1.11,0.0,1.004
"2022-02-11 - TB 4, ARI 3",ARI,35.12,50.9,23.22,39.37,14.37,31.49,1.9,4.29,1.17,2.82,14.23,30.74,2.63,12.11,0.87,9.88,0.93,0.0,11.37,18.98,6.44,10.72,1.03,3.13,22.13,23.19,6.19,9.82,0.0,1.11,0.996
"2022-02-11 - NYI 1, EDM 3",NYI,43.42,54.67,39.8,37.84,28.73,30.66,0.0,1.93,2.41,2.36,21.39,28.76,10.33,9.03,6.12,6.1,0.0,0.0,10.99,19.94,7.04,9.79,0.0,0.94,21.43,21.9,14.41,13.89,0.0,0.95,0.937
"2022-02-11 - NYI 1, EDM 3",EDM,54.67,43.42,37.84,39.8,30.66,28.73,1.93,0.0,2.36,2.41,28.76,21.39,9.03,10.33,6.1,6.12,0.0,0.0,19.94,10.99,9.79,7.04,0.94,0.0,21.9,21.43,13.89,14.41,0.95,0.0,1.063
"2022-02-11 - SEA 4, ANA 3",SEA,44.82,49.66,33.23,38.38,19.54,22.02,4.18,1.85,1.87,3.21,20.1,30.2,4.25,14.77,1.05,9.23,1.06,1.84,15.82,15.35,6.16,3.94,1.06,0.0,21.65,15.37,11.14,5.83,2.11,0.0,1.13
"2022-02-11 - SEA 4, ANA 3",ANA,49.66,44.82,38.38,33.23,22.02,19.54,1.85,4.18,3.21,1.87,30.2,20.1,14.77,4.25,9.23,1.05,1.84,1.06,15.35,15.82,3.94,6.16,0.0,1.06,15.37,21.65,5.83,11.14,0.0,2.11,0.87
"2022-02-12 - CAR 2, MIN 3",CAR,43.42,37.58,31.79,33.22,27.75,22.33,1.0,2.92,1.4,2.09,13.22,23.51,5.25,11.61,5.19,6.94,0.0,0.99,7.91,11.98,4.98,7.96,1.0,1.92,23.43,11.35,17.35,6.19,0.0,0.0,0.906
"2022-02-12 - CAR 2, MIN 3",MIN,37.58,43.42,33.22,31.79,22.33,27.75,2.92,1.0,2.09,1.4,23.51,13.22,11.61,5.25,6.94,5.19,0.99,0.0,11.98,7.91,7.96,4.98,1.92,1.0,11.35,23.43,6.19,17.35,0.0,0.0,1.094
"2022-02-12 - TOR 2, VAN 3",TOR,66.55,34.02,55.26,31.41,38.21,19.78,0.0,1.89,3.37,1.49,31.56,15.18,13.97,2.94,9.88,1.95,0.0,0.94,17.28,12.54,10.94,6.04,0.0,0.95,32.19,15.1,16.21,10.96,0.0,0.0,0.905
"2022-02-12 - TOR 2, VAN 3",VAN,34.02,66.55,31.41,55.26,19.78,38.21,1.89,0.0,1.49,3.37,15.18,31.56,2.94,13.97,1.95,9.88,0.94,0.0,12.54,17.28,6.04,10.94,0.95,0.0,15.1,32.19,10.96,16.21,0.0,0.0,1.095
"2022-02-12 - WPG 5, NSH 2",WPG,40.43,38.68,32.62,28.41,25.26,25.56,0.0,0.94,1.59,0.96,16.47,7.8,3.07,2.88,3.04,2.92,0.0,0.0,13.24,4.94,8.13,3.94,0.0,0.0,24.2,26.99,14.11,15.96,0.0,0.95,0.963
"2022-02-12 - WPG 5, NSH 2",NSH,38.68,40.43,28.41,32.62,25.56,25.26,0.94,0.0,0.96,1.59,7.8,16.47,2.88,3.07,2.92,3.04,0.0,0.0,4.94,13.24,3.94,8.13,0.0,0.0,26.99,24.2,15.96,14.11,0.95,0.0,1.037
"2022-02-12 - BOS 2, OTT 0",BOS,50.84,45.42,39.98,33.25,33.01,22.13,2.13,0.0,2.19,1.87,25.63,21.85,8.94,9.59,7.79,3.47,1.08,0.0,17.03,11.9,7.59,5.42,1.05,0.0,21.35,20.65,17.85,11.23,0.0,0.0,1.065
"2022-02-12 - BOS 2, OTT 0",OTT,45.42,50.84,33.25,39.98,22.13,33.01,0.0,2.13,1.87,2.19,21.85,25.63,9.59,8.94,3.47,7.79,0.0,1.08,11.9,17.03,5.42,7.59,0.0,1.05,20.65,21.35,11.23,17.85,0.0,0.0,0.935
"2022-02-12 - CBJ 2, MTL 1",CBJ,70.27,46.27,53.39,37.31,38.95,25.21,1.06,0.92,3.75,2.3,40.6,27.7,19.9,10.07,13.12,8.28,1.06,0.0,21.16,17.42,13.93,6.58,0.0,0.96,23.87,14.94,9.74,9.34,0.0,0.0,0.99
"2022-02-12 - CBJ 2, MTL 1",MTL,46.27,70.27,37.31,53.39,25.21,38.95,0.92,1.06,2.3,3.75,27.7,40.6,10.07,19.9,8.28,13.12,0.0,1.06,17.42,21.16,6.58,13.93,0.96,0.0,14.94,23.87,9.34,9.74,0.0,0.0,1.01
"2022-02-12 - NYI 2, CGY 5",NYI,38.44,69.18,32.15,45.57,17.31,29.9,1.01,4.85,1.87,2.45,20.92,32.44,6.13,8.94,2.96,7.03,1.04,1.93,14.46,24.01,5.95,12.05,0.0,2.87,15.26,29.51,7.35,8.34,0.0,0.0,0.896
"2022-02-12 - NYI 2, CGY 5",CGY,69.18,38.44,45.57,32.15,29.9,17.31,4.85,1.01,2.45,1.87,32.44,20.92,8.94,6.13,7.03,2.96,1.93,1.04,24.01,14.46,12.05,5.95,2.87,0.0,29.51,15.26,8.34,7.35,0.0,0.0,1.104
"2022-02-12 - CHI 1, STL 5",CHI,29.36,59.96,20.06,40.16,14.38,27.57,0.0,3.96,1.38,2.39,17.78,33.71,6.99,10.03,3.0,6.13,0.0,2.93,10.62,24.17,6.93,9.19,0.0,0.94,8.43,23.88,2.77,11.22,0.0,0.0,0.856
"2022-02-12 - CHI 1, STL 5",STL,59.96,29.36,40.16,20.06,27.57,14.38,3.96,0.0,2.39,1.38,33.71,17.78,10.03,6.99,6.13,3.0,2.93,0.0,24.17,10.62,9.19,6.93,0.94,0.0,23.88,8.43,11.22,2.77,0.0,0.0,1.144
"2022-02-12 - PHI 2, DET 4",PHI,43.77,35.77,38.59,26.95,24.17,20.68,1.01,1.93,2.54,1.69,23.73,23.16,12.98,6.93,7.88,4.98,1.04,1.93,10.64,16.57,5.01,9.03,0.0,0.0,20.84,11.75,11.24,6.48,0.0,0.0,0.949
"2022-02-12 - PHI 2, DET 4",DET,35.77,43.77,26.95,38.59,20.68,24.17,1.93,1.01,1.69,2.54,23.16,23.73,6.93,12.98,4.98,7.88,1.93,1.04,16.57,10.64,9.03,5.01,0.0,0.0,11.75,20.84,6.48,11.24,0.0,0.0,1.051
"2022-02-13 - OTT 4, WSH 1",OTT,42.6,43.22,33.18,29.09,25.31,23.09,3.2,0.0,1.96,1.42,15.64,20.28,8.98,6.97,7.85,6.12,2.16,0.0,6.85,12.96,4.36,2.71,0.97,0.0,21.1,17.27,10.98,12.23,0.0,0.0,1.126
"2022-02-13 - OTT 4, WSH 1",WSH,43.22,42.6,29.09,33.18,23.09,25.31,0.0,3.2,1.42,1.96,20.28,15.64,6.97,8.98,6.12,7.85,0.0,2.16,12.96,6.85,2.71,4.36,0.0,0.97,17.27,21.1,12.23,10.98,0.0,0.0,0.874
"2022-02-13 - COL 4, DAL 0",COL,60.38,37.91,42.68,26.21,27.77,16.81,3.18,0.0,2.04,1.12,20.27,13.17,7.92,5.29,5.6,4.44,1.08,0.0,12.6,7.63,2.13,0.9,2.02,0.0,29.68,17.21,17.11,9.38,0.0,0.0,1.115
"2022-02-13 - COL 4, DAL 0",DAL,37.91,60.38,26.21,42.68,16.81,27.77,0.0,3.18,1.12,2.04,13.17,20.27,5.29,7.92,4.44,5.6,0.0,1.08,7.63,12.6,0.9,2.13,0.0,2.02,17.21,29.68,9.38,17.11,0.0,0.0,0.885
"2022-02-13 - BUF 5, MTL 3",BUF,46.57,42.8,39.06,30.87,31.49,25.53,4.25,2.79,3.34,1.82,22.42,16.62,12.99,6.44,10.72,5.62,3.2,0.94,9.59,10.03,6.27,5.7,0.0,0.0,19.02,17.62,11.5,11.22,1.05,1.78,1.026
"2022-02-13 - BUF 5, MTL 3",MTL,42.8,46.57,30.87,39.06,25.53,31.49,2.79,4.25,1.82,3.34,16.62,22.42,6.44,12.99,5.62,10.72,0.94,3.2,10.03,9.59,5.7,6.27,0.0,0.0,17.62,19.02,11.22,11.5,1.78,1.05,0.974
