Game,Team,CF,CA,FF,FA,SF,SA,GF,GA,xGF,xGA,SCF,SCA,HDCF,HDCA,HDSF,HDSA,HDGF,HDGA,MDCF,MDCA,MDSF,MDSA,MDGF,MDGA,LDCF,LDCA,LDSF,LDSA,LDGF,LDGA,PDO
"2023-11-16 - ARI 3, CBJ 2",ARI,52.15,64.67,38.62,45.42,29.85,29.27,2.09,0.94,3.09,3.37,28.39,33.67,13.79,13.56,12.62,8.99,1.01,0.0,14.63,20.22,6.21,5.76,1.04,0.0,27.15,29.63,11.11,12.54,0.0,0.95,1.038
"2023-11-16 - ARI 3, CBJ 2",CBJ,64.67,52.15,45.42,38.62,29.27,29.85,0.94,2.09,3.37,3.09,33.67,28.39,13.56,13.79,8.99,12.62,0.0,1.01,20.22,14.63,5.76,6.21,0.0,1.04,29.63,27.15,12.54,11.11,0.95,0.0,0.962
"2023-11-16 - VGK 6, MTL 5",VGK,62.78,35.47,42.72,25.88,26.73,19.91,2.03,3.86,3.59,1.51,40.51,17.56,21.67,5.81,11.07,5.88,2.05,0.99,18.76,11.87,8.1,6.88,0.0,1.89,26.55,17.5,6.92,5.02,0.0,0.95,0.882
"2023-11-16 - VGK 6, MTL 5",MTL,35.47,62.78,25.88,42.72,19.91,26.73,3.86,2.03,1.51,3.59,17.56,40.51,5.81,21.67,5.88,11.07,0.99,2.05,11.87,18.76,6.88,8.1,1.89,0.0,17.5,26.55,5.02,6.92,0.95,0.0,1.118
"2023-11-16 - NJ 5, PIT 2",NJ,45.12,41.22,35.59,33.91,27.04,20.9,3.14,1.89,2.5,2.37,21.26,21.48,12.86,11.94,10.53,6.42,2.09,1.88,8.53,9.38,6.28,4.8,0.97,0.0,24.06,18.84,9.39,8.79,0.0,0.0,1.026
"2023-11-16 - NJ 5, PIT 2",PIT,41.22,45.12,33.91,35.59,20.9,27.04,1.89,3.14,2.37,2.5,21.48,21.26,11.94,12.86,6.42,10.53,1.88,2.09,9.38,8.53,4.8,6.28,0.0,0.97,18.84,24.06,8.79,9.39,0.0,0.0,0.974
"2023-11-16 - TB 4, CHI 2",TB,57.35,27.04,44.38,14.52,25.4,7.83,2.11,0.92,3.18,1.39,27.95,12.3,13.58,6.51,10.23,4.68,1.06,0.92,14.36,5.74,6.18,0.97,0.0,0.0,31.87,19.43,9.2,2.15,1.05,0.0,0.965
"2023-11-16 - TB 4, CHI 2",CHI,27.04,57.35,14.52,44.38,7.83,25.4,0.92,2.11,1.39,3.18,12.3,27.95,6.51,13.58,4.68,10.23,0.92,1.06,5.74,14.36,0.97,6.18,0.0,0.0,19.43,31.87,2.15,9.2,0.0,1.05,1.035
"2023-11-16 - VAN 2, CGY 5",VAN,43.66,70.01,28.86,50.35,17.98,35.35,1.0,2.85,1.26,2.55,19.62,29.51,5.27,9.77,2.06,6.89,1.02,0.94,14.21,19.95,8.13,11.04,0.0,0.98,23.59,42.03,5.88,14.58,0.0,0.89,0.975
"2023-11-16 - VAN 2, CGY 5",CGY,70.01,43.66,50.35,28.86,35.35,17.98,2.85,1.0,2.55,1.26,29.51,19.62,9.77,5.27,6.89,2.06,0.94,1.02,19.95,14.21,11.04,8.13,0.98,0.0,42.03,23.59,14.58,5.88,0.89,0.0,1.025
"2023-11-16 - NYI 3, SEA 4",NYI,41.7,48.21,26.23,38.65,14.21,24.35,1.01,0.0,1.12,1.48,16.62,18.74,7.32,6.56,4.21,2.96,1.01,0.0,9.28,12.13,2.06,6.63,0.0,0.0,21.9,32.76,6.83,13.01,0.0,0.0,1.071
"2023-11-16 - NYI 3, SEA 4",SEA,48.21,41.7,38.65,26.23,24.35,14.21,0.0,1.01,1.48,1.12,18.74,16.62,6.56,7.32,2.96,4.21,0.0,1.01,12.13,9.28,6.63,2.06,0.0,0.0,32.76,21.9,13.01,6.83,0.0,0.0,0.929
"2023-11-16 - FLA 1, LA 2",FLA,31.9,43.22,20.95,28.02,18.12,22.81,1.01,0.94,0.91,1.1,8.87,18.12,2.99,6.93,1.97,4.98,0.0,0.94,5.76,11.36,3.95,5.04,1.02,0.0,23.91,29.85,9.01,10.82,0.0,0.0,1.015
"2023-11-16 - FLA 1, LA 2",LA,43.22,31.9,28.02,20.95,22.81,18.12,0.94,1.01,1.1,0.91,18.12,8.87,6.93,2.99,4.98,1.97,0.94,0.0,11.36,5.76,5.04,3.95,0.0,1.02,29.85,23.91,10.82,9.01,0.0,0.0,0.985
"2023-11-16 - STL 1, SJ 5",STL,58.14,52.79,38.79,42.46,32.4,34.96,1.0,4.91,2.28,2.32,25.03,20.55,8.86,9.02,6.8,9.15,1.02,1.92,15.8,11.65,11.53,7.2,0.0,2.92,35.79,43.6,12.14,17.7,0.0,0.0,0.891
"2023-11-16 - STL 1, SJ 5",SJ,52.79,58.14,42.46,38.79,34.96,32.4,4.91,1.0,2.32,2.28,20.55,25.03,9.02,8.86,9.15,6.8,1.92,1.02,11.65,15.8,7.2,11.53,2.92,0.0,43.6,35.79,17.7,12.14,0.0,0.0,1.109
"2023-11-17 - TOR 3, DET 2",TOR,45.99,36.84,30.71,24.67,21.79,18.98,2.07,0.99,2.53,1.27,27.42,9.46,14.45,5.5,11.26,3.78,2.09,0.0,12.88,3.92,4.01,1.0,0.0,0.0,24.33,33.05,4.83,14.49,0.0,1.06,1.043
"2023-11-17 - TOR 3, DET 2",DET,36.84,45.99,24.67,30.71,18.98,21.79,0.99,2.07,1.27,2.53,9.46,27.42,5.5,14.45,3.78,11.26,0.0,2.09,3.92,12.88,1.0,4.01,0.0,0.0,33.05,24.33,14.49,4.83,1.06,0.0,0.957
"2023-11-17 - BUF 2, WPG 3",BUF,48.43,34.4,34.85,24.04,22.13,13.17,2.03,2.92,3.34,1.25,33.7,13.81,18.1,3.93,11.89,3.97,2.07,0.99,15.54,10.05,3.98,2.94,0.0,0.95,20.87,18.58,6.62,5.35,0.0,1.06,0.87
"2023-11-17 - BUF 2, WPG 3",WPG,34.4,48.43,24.04,34.85,13.17,22.13,2.92,2.03,1.25,3.34,13.81,33.7,3.93,18.1,3.97,11.89,0.99,2.07,10.05,15.54,2.94,3.98,0.95,0.0,18.58,20.87,5.35,6.62,1.06,0.0,1.13
"2023-11-17 - FLA 2, ANA 1",FLA,62.01,44.53,37.11,34.43,29.19,23.74,2.13,0.0,2.23,1.59,26.4,18.76,9.91,6.29,7.77,4.52,1.06,0.0,16.75,12.15,6.28,5.47,1.04,0.0,33.16,28.83,14.32,11.88,0.0,0.0,1.073
"2023-11-17 - FLA 2, ANA 1",ANA,44.53,62.01,34.43,37.11,23.74,29.19,0.0,2.13,1.59,2.23,18.76,26.4,6.29,9.91,4.52,7.77,0.0,1.06,12.15,16.75,5.47,6.28,0.0,1.04,28.83,33.16,11.88,14.32,0.0,0.0,0.927
"2023-11-18 - MIN 1, OTT 2",MIN,40.84,44.67,27.23,28.64,17.86,22.94,1.06,0.92,1.16,1.28,17.0,15.95,6.44,5.56,3.22,3.72,1.06,0.0,10.6,10.37,2.1,5.7,0.0,0.0,21.67,29.92,9.3,11.75,0.0,0.89,1.019
"2023-11-18 - MIN 1, OTT 2",OTT,44.67,40.84,28.64,27.23,22.94,17.86,0.92,1.06,1.28,1.16,15.95,17.0,5.56,6.44,3.72,3.22,0.0,1.06,10.37,10.6,5.7,2.1,0.0,0.0,29.92,21.67,11.75,9.3,0.89,0.0,0.981
"2023-11-18 - VGK 3, PHI 4",VGK,53.14,52.7,30.22,32.95,23.01,27.07,2.03,0.94,1.27,1.3,17.72,21.75,7.39,4.81,4.15,0.95,1.01,0.0,10.29,17.21,5.12,8.95,0.0,0.0,32.55,36.5,11.42,17.31,0.93,0.95,1.053
"2023-11-18 - VGK 3, PHI 4",PHI,52.7,53.14,32.95,30.22,27.07,23.01,0.94,2.03,1.3,1.27,21.75,17.72,4.81,7.39,0.95,4.15,0.0,1.01,17.21,10.29,8.95,5.12,0.0,0.0,36.5,32.55,17.31,11.42,0.95,0.93,0.947
"2023-11-18 - CHI 2, NSH 4",CHI,40.52,50.34,29.58,40.33,25.82,22.7,2.03,1.93,1.78,2.62,17.98,20.92,10.19,8.83,9.09,2.02,1.04,0.99,7.78,12.25,4.01,5.91,0.0,0.95,25.56,35.38,10.58,13.13,0.93,0.0,0.993
"2023-11-18 - CHI 2, NSH 4",NSH,50.34,40.52,40.33,29.58,22.7,25.82,1.93,2.03,2.62,1.78,20.92,17.98,8.83,10.19,2.02,9.09,0.99,1.04,12.25,7.78,5.91,4.01,0.95,0.0,35.38,25.56,13.13,10.58,0.0,0.93,1.007
"2023-11-18 - EDM 4, TB 6",EDM,60.96,32.82,44.92,22.99,34.46,14.19,2.13,1.87,4.1,1.36,35.25,19.15,14.9,8.3,11.7,6.61,2.14,0.94,20.61,10.6,10.54,4.62,0.0,0.96,27.76,17.29,12.29,2.96,0.0,0.0,0.93
"2023-11-18 - EDM 4, TB 6",TB,32.82,60.96,22.99,44.92,14.19,34.46,1.87,2.13,1.36,4.1,19.15,35.25,8.3,14.9,6.61,11.7,0.94,2.14,10.6,20.61,4.62,10.54,0.96,0.0,17.29,27.76,2.96,12.29,0.0,0.0,1.07
"2023-11-18 - MTL 2, BOS 5",MTL,27.15,68.15,16.66,55.4,15.81,35.03,2.01,2.96,1.35,3.12,15.44,33.07,6.89,11.14,6.78,6.13,2.04,0.96,8.47,22.4,2.01,12.47,0.0,1.92,13.12,41.89,6.06,16.51,0.0,0.0,1.043
"2023-11-18 - MTL 2, BOS 5",BOS,68.15,27.15,55.4,16.66,35.03,15.81,2.96,2.01,3.12,1.35,33.07,15.44,11.14,6.89,6.13,6.78,0.96,2.04,22.4,8.47,12.47,2.01,1.92,0.0,41.89,13.12,16.51,6.06,0.0,0.0,0.957
"2023-11-18 - PIT 2, CAR 4",PIT,48.67,56.08,37.05,45.39,25.36,28.15,1.06,2.81,2.1,2.53,29.36,31.11,11.51,9.36,7.19,6.63,1.06,1.86,17.91,21.74,8.18,9.58,0.0,0.0,23.95,27.49,8.11,12.08,0.0,0.95,0.942
"2023-11-18 - PIT 2, CAR 4",CAR,56.08,48.67,45.39,37.05,28.15,25.36,2.81,1.06,2.53,2.1,31.11,29.36,9.36,11.51,6.63,7.19,1.86,1.06,21.74,17.91,9.58,8.18,0.0,0.0,27.49,23.95,12.08,8.11,0.95,0.0,1.058
"2023-11-18 - NYI 5, CGY 4",NYI,52.09,57.74,36.89,41.21,27.54,29.2,2.07,3.74,2.94,2.61,27.94,28.37,14.21,13.52,9.78,10.84,1.06,2.79,13.9,14.66,4.17,5.66,1.06,0.0,28.61,33.14,12.74,12.74,0.0,0.89,0.947
"2023-11-18 - NYI 5, CGY 4",CGY,57.74,52.09,41.21,36.89,29.2,27.54,3.74,2.07,2.61,2.94,28.37,27.94,13.52,14.21,10.84,9.78,2.79,1.06,14.66,13.9,5.66,4.17,0.0,1.06,33.14,28.61,12.74,12.74,0.89,0.0,1.053
"2023-11-18 - NYR 5, NJ 3",NYR,52.96,55.2,36.88,41.79,29.63,28.44,3.12,1.87,2.37,2.64,25.01,23.88,10.58,11.48,9.42,9.71,2.12,0.94,14.37,12.36,8.2,4.86,1.06,0.0,28.23,31.98,11.06,13.81,0.0,0.89,1.04
"2023-11-18 - NYR 5, NJ 3",NJ,55.2,52.96,41.79,36.88,28.44,29.63,1.87,3.12,2.64,2.37,23.88,25.01,11.48,10.58,9.71,9.42,0.94,2.12,12.36,14.37,4.86,8.2,0.0,1.06,31.98,28.23,13.81,11.06,0.89,0.0,0.96
"2023-11-18 - ARI 2, WPG 5",ARI,39.12,38.26,25.12,32.08,16.03,23.01,2.07,3.8,1.13,1.53,20.23,17.75,6.13,7.69,4.09,3.91,2.07,1.91,13.89,10.17,5.09,5.96,0.0,0.95,27.06,21.06,5.93,11.12,0.0,0.95,0.964
"2023-11-18 - ARI 2, WPG 5",WPG,38.26,39.12,32.08,25.12,23.01,16.03,3.8,2.07,1.53,1.13,17.75,20.23,7.69,6.13,3.91,4.09,1.91,2.07,10.17,13.89,5.96,5.09,0.95,0.0,21.06,27.06,11.12,5.93,0.95,0.0,1.036
"2023-11-18 - COL 6, DAL 3",COL,53.76,34.23,41.61,26.81,28.84,15.62,4.15,1.93,3.2,1.48,24.25,17.94,14.46,5.96,13.3,6.04,3.09,0.96,9.79,12.1,4.1,1.97,1.04,0.95,26.95,14.81,9.65,6.7,0.0,0.0,1.02
"2023-11-18 - COL 6, DAL 3",DAL,34.23,53.76,26.81,41.61,15.62,28.84,1.93,4.15,1.48,3.2,17.94,24.25,5.96,14.46,6.04,13.3,0.96,3.09,12.1,9.79,1.97,4.1,0.95,1.04,14.81,26.95,6.7,9.65,0.0,0.0,0.98
"2023-11-18 - SEA 4, VAN 3",SEA,38.18,41.66,30.36,27.83,22.3,20.31,3.12,2.82,2.0,1.43,23.88,24.02,10.66,4.68,7.39,2.78,2.12,0.94,13.16,19.48,8.19,8.75,1.06,1.03,17.63,19.17,5.81,8.69,0.0,0.89,1.001
"2023-11-18 - SEA 4, VAN 3",VAN,41.66,38.18,27.83,30.36,20.31,22.3,2.82,3.12,1.43,2.0,24.02,23.88,4.68,10.66,2.78,7.39,0.94,2.12,19.48,13.16,8.75,8.19,1.03,1.06,19.17,17.63,8.69,5.81,0.89,0.0,0.999
"2023-11-18 - STL 1, LA 5",STL,44.87,64.53,29.82,45.87,20.9,29.34,1.0,2.98,1.95,3.03,22.6,33.74,7.75,7.19,3.83,2.1,0.0,0.0,14.42,27.32,8.52,10.54,1.0,2.0,29.26,28.18,8.43,16.05,0.0,1.06,0.946
"2023-11-18 - STL 1, LA 5",LA,64.53,44.87,45.87,29.82,29.34,20.9,2.98,1.0,3.03,1.95,33.74,22.6,7.19,7.75,2.1,3.83,0.0,0.0,27.32,14.42,10.54,8.52,2.0,1.0,28.18,29.26,16.05,8.43,1.06,0.0,1.054
"2023-11-19 - TOR 4, MIN 3",TOR,52.65,49.89,35.59,37.91,20.7,27.6,2.13,2.82,1.52,2.27,23.15,21.29,3.12,9.15,3.1,7.32,0.0,0.92,19.95,12.01,6.14,7.57,1.05,0.95,32.52,32.54,9.38,12.78,1.11,0.88,1.001
"2023-11-19 - TOR 4, MIN 3",MIN,49.89,52.65,37.91,35.59,27.6,20.7,2.82,2.13,2.27,1.52,21.29,23.15,9.15,3.12,7.32,3.1,0.92,0.0,12.01,19.95,7.57,6.14,0.95,1.05,32.54,32.52,12.78,9.38,0.88,1.11,0.999
"2023-11-19 - CBJ 2, PHI 5",CBJ,42.84,44.72,31.87,31.8,21.32,19.39,2.03,1.93,1.9,1.84,19.86,18.1,6.05,4.97,3.02,1.97,1.04,0.0,13.57,13.39,10.93,6.99,1.06,0.95,21.62,19.68,5.57,9.44,0.0,1.06,0.995
"2023-11-19 - CBJ 2, PHI 5",PHI,44.72,42.84,31.8,31.87,19.39,21.32,1.93,2.03,1.84,1.9,18.1,19.86,4.97,6.05,1.97,3.02,0.0,1.04,13.39,13.57,6.99,10.93,0.95,1.06,19.68,21.62,9.44,5.57,1.06,0.0,1.005
"2023-11-19 - VGK 0, PIT 3",VGK,58.37,62.59,46.29,41.86,31.22,28.23,0.0,1.93,2.56,2.91,32.33,32.37,9.92,10.9,5.86,7.99,0.0,1.93,21.96,21.9,12.83,8.12,0.0,0.0,32.89,33.56,9.89,12.09,0.0,0.0,0.932
"2023-11-19 - VGK 0, PIT 3",PIT,62.59,58.37,41.86,46.29,28.23,31.22,1.93,0.0,2.91,2.56,32.37,32.33,10.9,9.92,7.99,5.86,1.93,0.0,21.9,21.96,8.12,12.83,0.0,0.0,33.56,32.89,12.09,9.89,0.0,0.0,1.068
"2023-11-19 - BUF 3, CHI 2",BUF,37.45,41.35,28.67,31.37,17.86,21.32,2.11,1.85,1.5,1.63,16.07,18.24,5.38,6.23,2.11,3.61,0.0,1.84,10.76,11.88,6.3,2.83,1.05,0.0,26.61,29.63,9.39,14.82,1.05,0.0,1.032
"2023-11-19 - BUF 3, CHI 2",CHI,41.35,37.45,31.37,28.67,21.32,17.86,1.85,2.11,1.63,1.5,18.24,16.07,6.23,5.38,3.61,2.11,1.84,0.0,11.88,10.76,2.83,6.3,0.0,1.05,29.63,26.61,14.82,9.39,0.0,1.05,0.968
"2023-11-19 - STL 3, ANA 1",STL,41.45,35.95,34.22,26.82,25.27,23.35,2.11,0.92,1.79,1.48,21.0,12.42,8.9,4.33,6.69,4.32,1.07,0.91,12.29,7.93,7.52,6.44,1.05,0.0,23.66,26.58,10.04,12.43,0.0,0.0,1.044
"2023-11-19 - STL 3, ANA 1",ANA,35.95,41.45,26.82,34.22,23.35,25.27,0.92,2.11,1.48,1.79,12.42,21.0,4.33,8.9,4.32,6.69,0.91,1.07,7.93,12.29,6.44,7.52,0.0,1.05,26.58,23.66,12.43,10.04,0.0,0.0,0.956
"2023-11-20 - EDM 3, FLA 5",EDM,45.67,45.05,33.05,34.28,21.15,25.52,2.13,1.87,2.15,2.43,21.6,20.97,8.26,12.36,5.2,9.65,1.08,0.0,13.24,8.5,3.1,4.81,0.0,1.91,28.26,31.95,11.62,10.05,1.05,0.0,1.028
"2023-11-20 - EDM 3, FLA 5",FLA,45.05,45.67,34.28,33.05,25.52,21.15,1.87,2.13,2.43,2.15,20.97,21.6,12.36,8.26,9.65,5.2,0.0,1.08,8.5,13.24,4.81,3.1,1.91,0.0,31.95,28.26,10.05,11.62,0.0,1.05,0.972
"2023-11-20 - BOS 4, TB 5",BOS,40.51,57.01,29.53,39.19,21.34,32.38,4.14,1.87,1.74,1.65,17.56,19.29,7.27,5.62,6.2,5.68,1.01,0.94,10.25,13.78,4.13,7.81,2.1,0.96,21.15,41.28,9.96,19.01,0.94,0.0,1.136
"2023-11-20 - BOS 4, TB 5",TB,57.01,40.51,39.19,29.53,32.38,21.34,1.87,4.14,1.65,1.74,19.29,17.56,5.62,7.27,5.68,6.2,0.94,1.01,13.78,10.25,7.81,4.13,0.96,2.1,41.28,21.15,19.01,9.96,0.0,0.94,0.864
"2023-11-20 - NYR 3, DAL 6",NYR,47.77,57.5,40.66,39.17,30.06,25.83,2.08,2.86,2.53,2.5,24.43,25.37,14.07,10.31,9.64,7.62,2.1,1.91,10.49,14.93,6.21,7.58,0.0,1.03,26.91,35.19,12.2,7.79,0.0,0.0,0.958
"2023-11-20 - NYR 3, DAL 6",DAL,57.5,47.77,39.17,40.66,25.83,30.06,2.86,2.08,2.5,2.53,25.37,24.43,10.31,14.07,7.62,9.64,1.91,2.1,14.93,10.49,7.58,6.21,1.03,0.0,35.19,26.91,7.79,12.2,0.0,0.0,1.042
"2023-11-20 - COL 3, NSH 4",COL,36.58,39.17,27.93,21.52,21.66,16.01,1.01,1.89,1.31,1.39,13.75,15.84,4.19,6.39,3.1,3.67,0.0,0.94,9.59,9.4,5.2,2.83,0.0,0.0,31.27,23.4,13.26,9.51,0.94,0.95,0.929
"2023-11-20 - COL 3, NSH 4",NSH,39.17,36.58,21.52,27.93,16.01,21.66,1.89,1.01,1.39,1.31,15.84,13.75,6.39,4.19,3.67,3.1,0.94,0.0,9.4,9.59,2.83,5.2,0.0,0.0,23.4,31.27,9.51,13.26,0.95,0.94,1.071
"2023-11-20 - LA 4, ARI 1",LA,40.94,31.88,29.22,21.05,18.95,13.24,3.17,0.92,2.53,1.57,26.98,16.69,12.44,6.93,5.64,4.32,1.07,0.91,14.88,9.54,6.58,1.78,0.97,0.0,16.8,19.86,5.56,6.98,1.11,0.0,1.098
"2023-11-20 - LA 4, ARI 1",ARI,31.88,40.94,21.05,29.22,13.24,18.95,0.92,3.17,1.57,2.53,16.69,26.98,6.93,12.44,4.32,5.64,0.91,1.07,9.54,14.88,1.78,6.58,0.0,0.97,19.86,16.8,6.98,5.56,0.0,1.11,0.902
"2023-11-20 - CGY 4, SEA 3",CGY,45.14,57.63,33.93,39.85,24.43,24.74,2.07,2.79,1.96,1.86,21.88,22.81,8.54,7.51,4.15,5.68,1.01,1.86,13.29,15.29,6.21,4.85,1.05,0.0,28.36,39.0,11.8,11.32,0.0,0.89,0.972
"2023-11-20 - CGY 4, SEA 3",SEA,57.63,45.14,39.85,33.93,24.74,24.43,2.79,2.07,1.86,1.96,22.81,21.88,7.51,8.54,5.68,4.15,1.86,1.01,15.29,13.29,4.85,6.21,0.0,1.05,39.0,28.36,11.32,11.8,0.89,0.0,1.028
"2023-11-20 - SJ 1, VAN 3",SJ,38.88,59.46,26.12,42.98,17.92,29.02,0.0,1.93,1.58,2.41,17.66,31.38,4.26,6.88,4.22,4.92,0.0,0.99,13.23,24.87,5.03,9.87,0.0,0.0,22.3,36.39,6.51,14.28,0.0,0.95,0.933
"2023-11-20 - SJ 1, VAN 3",VAN,59.46,38.88,42.98,26.12,29.02,17.92,1.93,0.0,2.41,1.58,31.38,17.66,6.88,4.26,4.92,4.22,0.99,0.0,24.87,13.23,9.87,5.03,0.0,0.0,36.39,22.3,14.28,6.51,0.95,0.0,1.067
"2023-11-22 - EDM 3, CAR 6",EDM,43.27,50.97,28.67,33.62,14.98,23.4,1.0,4.91,2.2,2.18,17.09,24.15,11.74,9.78,4.86,6.02,1.02,3.87,5.43,14.57,1.91,6.24,0.0,1.0,27.02,28.16,8.03,11.33,0.0,0.0,0.857
"2023-11-22 - EDM 3, CAR 6",CAR,50.97,43.27,33.62,28.67,23.4,14.98,4.91,1.0,2.18,2.2,24.15,17.09,9.78,11.74,6.02,4.86,3.87,1.02,14.57,5.43,6.24,1.91,1.0,0.0,28.16,27.02,11.33,8.03,0.0,0.0,1.143
"2023-11-22 - CHI 3, CBJ 7",CHI,50.96,50.93,37.47,38.49,27.48,24.62,3.01,5.91,2.91,2.12,27.65,24.93,10.76,8.96,6.73,7.01,2.04,3.86,16.51,16.33,7.61,7.36,1.0,1.0,22.71,27.15,10.24,10.29,0.0,1.06,0.87
"2023-11-22 - CHI 3, CBJ 7",CBJ,50.93,50.96,38.49,37.47,24.62,27.48,5.91,3.01,2.12,2.91,24.93,27.65,8.96,10.76,7.01,6.73,3.86,2.04,16.33,16.51,7.36,7.61,1.0,1.0,27.15,22.71,10.29,10.24,1.06,0.0,1.13
"2023-11-22 - NJ 0, DET 4",NJ,41.24,38.52,27.6,30.6,12.51,22.16,0.0,2.92,1.2,1.47,21.64,19.25,2.9,7.91,1.9,6.13,0.0,1.95,18.3,11.48,4.88,6.1,0.0,0.95,27.27,22.48,4.9,10.07,0.0,0.0,0.868
"2023-11-22 - NJ 0, DET 4",DET,38.52,41.24,30.6,27.6,22.16,12.51,2.92,0.0,1.47,1.2,19.25,21.64,7.91,2.9,6.13,1.9,1.95,0.0,11.48,18.3,6.1,4.88,0.95,0.0,22.48,27.27,10.07,4.9,0.0,0.0,1.132
"2023-11-22 - NYR 1, PIT 0",NYR,54.08,54.1,41.43,36.5,33.55,22.94,1.06,0.0,2.8,1.76,26.41,21.76,12.18,7.17,12.13,4.49,1.06,0.0,14.54,14.36,7.5,8.4,0.0,0.0,32.99,35.2,11.94,9.16,0.0,0.0,1.031
"2023-11-22 - NYR 1, PIT 0",PIT,54.1,54.08,36.5,41.43,22.94,33.55,0.0,1.06,1.76,2.8,21.76,26.41,7.17,12.18,4.49,12.13,0.0,1.06,14.36,14.54,8.4,7.5,0.0,0.0,35.2,32.99,9.16,11.94,0.0,0.0,0.969
"2023-11-22 - WPG 3, TB 2",WPG,46.44,63.12,34.63,42.01,27.21,28.94,1.06,0.92,1.82,2.82,18.05,27.58,5.43,9.87,5.39,6.32,0.0,0.92,12.58,17.59,5.19,8.47,1.05,0.0,28.32,36.47,14.37,13.14,0.0,0.0,1.007
"2023-11-22 - WPG 3, TB 2",TB,63.12,46.44,42.01,34.63,28.94,27.21,0.92,1.06,2.82,1.82,27.58,18.05,9.87,5.43,6.32,5.39,0.92,0.0,17.59,12.58,8.47,5.19,0.0,1.05,36.47,28.32,13.14,14.37,0.0,0.0,0.993
"2023-11-22 - BUF 3, WSH 4",BUF,48.0,37.59,26.34,29.67,16.77,20.51,2.13,1.87,1.48,1.56,18.45,16.45,5.48,5.4,3.28,1.83,1.08,0.92,13.08,10.92,3.13,3.76,1.05,0.0,29.35,25.77,10.31,14.94,0.0,0.88,1.036
"2023-11-22 - BUF 3, WSH 4",WSH,37.59,48.0,29.67,26.34,20.51,16.77,1.87,2.13,1.56,1.48,16.45,18.45,5.4,5.48,1.83,3.28,0.92,1.08,10.92,13.08,3.76,3.13,0.0,1.05,25.77,29.35,14.94,10.31,0.88,0.0,0.964
"2023-11-22 - PHI 2, NYI 3",PHI,69.1,46.22,45.65,32.06,32.3,21.58,2.03,2.92,2.85,2.03,33.25,24.05,14.91,12.79,8.82,7.88,1.04,2.92,18.03,11.41,3.9,3.99,1.02,0.0,38.83,24.65,18.19,9.8,0.0,0.0,0.927
"2023-11-22 - PHI 2, NYI 3",NYI,46.22,69.1,32.06,45.65,21.58,32.3,2.92,2.03,2.03,2.85,24.05,33.25,12.79,14.91,7.88,8.82,2.92,1.04,11.41,18.03,3.99,3.9,0.0,1.02,24.65,38.83,9.8,18.19,0.0,0.0,1.073
"2023-11-22 - STL 6, ARI 5",STL,49.26,52.89,34.39,40.88,23.65,21.12,4.18,4.66,2.08,1.91,25.35,21.49,8.62,11.89,6.38,5.5,2.12,1.84,16.71,9.46,6.14,3.8,2.11,1.91,27.12,31.47,9.12,8.88,0.0,0.95,0.956
"2023-11-22 - STL 6, ARI 5",ARI,52.89,49.26,40.88,34.39,21.12,23.65,4.66,4.18,1.91,2.08,21.49,25.35,11.89,8.62,5.5,6.38,1.84,2.12,9.46,16.71,3.8,6.14,1.91,2.11,31.47,27.12,8.88,9.12,0.95,0.0,1.044
"2023-11-22 - CGY 2, NSH 4",CGY,38.53,51.59,26.26,40.76,19.43,30.6,1.01,1.93,2.1,2.43,17.03,23.88,8.08,8.82,7.99,7.92,0.0,0.94,8.85,15.23,4.04,7.93,1.06,0.94,25.6,34.24,4.62,12.65,0.0,0.0,0.989
"2023-11-22 - CGY 2, NSH 4",NSH,51.59,38.53,40.76,26.26,30.6,19.43,1.93,1.01,2.43,2.1,23.88,17.03,8.82,8.08,7.92,7.99,0.94,0.0,15.23,8.85,7.93,4.04,0.94,1.06,34.24,25.6,12.65,4.62,0.0,0.0,1.011
"2023-11-22 - VGK 2, DAL 1",VGK,28.64,51.28,21.11,35.94,16.77,23.98,0.0,0.92,1.24,2.27,12.92,23.78,5.43,8.93,5.39,7.15,0.0,0.0,7.58,14.69,5.23,7.6,0.0,0.96,14.76,25.48,4.14,7.19,0.0,0.0,0.961
"2023-11-22 - VGK 2, DAL 1",DAL,51.28,28.64,35.94,21.11,23.98,16.77,0.92,0.0,2.27,1.24,23.78,12.92,8.93,5.43,7.15,5.39,0.0,0.0,14.69,7.58,7.6,5.23,0.96,0.0,25.48,14.76,7.19,4.14,0.0,0.0,1.039
"2023-11-22 - MTL 4, ANA 3",MTL,41.92,51.6,27.35,38.29,20.65,25.23,3.21,1.87,1.8,2.52,19.59,26.7,9.93,10.55,8.77,5.25,1.08,0.93,9.8,15.81,2.13,8.36,1.05,0.96,26.64,26.25,10.03,10.67,1.11,0.0,1.081
"2023-11-22 - MTL 4, ANA 3",ANA,51.6,41.92,38.29,27.35,25.23,20.65,1.87,3.21,2.52,1.8,26.7,19.59,10.55,9.93,5.25,8.77,0.93,1.08,15.81,9.8,8.36,2.13,0.96,1.05,26.25,26.64,10.67,10.03,0.0,1.11,0.919
"2023-11-22 - VAN 2, COL 5",VAN,40.43,44.13,31.82,23.63,20.96,16.78,1.06,2.88,2.03,1.27,19.41,20.47,9.2,8.54,4.07,3.85,1.06,2.87,10.17,12.04,6.15,4.91,0.0,0.0,19.53,23.28,6.74,6.99,0.0,0.0,0.879
