Game,Team,CF,CA,FF,FA,SF,SA,GF,GA,xGF,xGA,SCF,SCA,HDCF,HDCA,HDSF,HDSA,HDGF,HDGA,MDCF,MDCA,MDSF,MDSA,MDGF,MDGA,LDCF,LDCA,LDSF,LDSA,LDGF,LDGA,PDO
"2023-01-08 - STL 3, MIN 0",MIN,54.7,34.23,36.37,26.15,22.88,18.45,0.0,1.08,1.56,1.21,16.2,12.04,4.52,3.25,3.61,1.05,0.0,0.0,11.43,8.95,4.62,4.29,0.0,1.04,27.05,18.8,11.9,12.11,0.0,0.0,0.942
"2023-01-08 - TOR 6, PHI 2",TOR,48.85,50.09,36.1,39.44,26.3,24.79,4.26,1.9,2.62,2.33,29.55,19.23,12.15,9.62,8.87,7.88,2.14,0.93,17.62,9.36,7.45,6.28,0.97,1.03,13.67,28.59,9.1,9.69,1.11,0.0,1.085
"2023-01-08 - TOR 6, PHI 2",PHI,50.09,48.85,39.44,36.1,24.79,26.3,1.9,4.26,2.33,2.62,19.23,29.55,9.62,12.15,7.88,8.87,0.93,2.14,9.36,17.62,6.28,7.45,1.03,0.97,28.59,13.67,9.69,9.1,0.0,1.11,0.915
"2023-01-08 - BOS 7, ANA 1",BOS,63.42,39.01,52.49,25.09,39.77,18.13,6.43,0.95,2.96,1.57,27.33,13.97,13.92,5.05,12.78,3.26,4.34,0.0,13.66,8.75,6.58,4.61,0.0,1.03,31.26,21.05,17.33,8.38,2.17,0.0,1.109
"2023-01-08 - BOS 7, ANA 1",ANA,39.01,63.42,25.09,52.49,18.13,39.77,0.95,6.43,1.57,2.96,13.97,27.33,5.05,13.92,3.26,12.78,0.0,4.34,8.75,13.66,4.61,6.58,1.03,0.0,21.05,31.26,8.38,17.33,0.0,2.17,0.891
"2023-01-09 - NSH 3, OTT 0",NSH,33.85,41.72,28.88,29.76,22.02,19.98,3.18,0.0,1.93,1.44,18.95,19.11,7.76,9.22,5.54,3.78,1.08,0.0,11.41,9.63,7.63,2.78,2.02,0.0,11.22,20.82,6.54,13.11,0.0,0.0,1.144
"2023-01-09 - NSH 3, OTT 0",OTT,41.72,33.85,29.76,28.88,19.98,22.02,0.0,3.18,1.44,1.93,19.11,18.95,9.22,7.76,3.78,5.54,0.0,1.08,9.63,11.41,2.78,7.63,0.0,2.02,20.82,11.22,13.11,6.54,0.0,0.0,0.856
"2023-01-09 - SEA 4, MTL 0",SEA,51.18,37.22,36.87,21.99,32.24,13.55,2.11,0.0,2.13,1.71,22.44,16.19,7.79,9.16,5.4,5.02,1.06,0.0,14.89,6.79,8.8,1.78,0.0,0.0,20.77,16.94,15.96,5.64,1.12,0.0,1.065
"2023-01-09 - SEA 4, MTL 0",MTL,37.22,51.18,21.99,36.87,13.55,32.24,0.0,2.11,1.71,2.13,16.19,22.44,9.16,7.79,5.02,5.4,0.0,1.06,6.79,14.89,1.78,8.8,0.0,0.0,16.94,20.77,5.64,15.96,0.0,1.12,0.935
"2023-01-09 - EDM 3, LA 6",EDM,38.8,41.29,27.34,31.28,18.89,22.93,3.02,0.99,2.1,2.09,26.22,22.58,9.87,9.01,6.85,7.08,3.08,0.96,16.04,13.82,4.9,5.07,0.0,0.0,17.45,20.1,7.23,9.64,0.0,0.0,1.117
"2023-01-09 - EDM 3, LA 6",LA,41.29,38.8,31.28,27.34,22.93,18.89,0.99,3.02,2.09,2.1,22.58,26.22,9.01,9.87,7.08,6.85,0.96,3.08,13.82,16.04,5.07,4.9,0.0,0.0,20.1,17.45,9.64,7.23,0.0,0.0,0.883
"2023-01-09 - PHI 4, BUF 0",PHI,59.11,37.06,44.46,32.0,35.24,21.98,4.26,0.0,3.04,2.45,26.05,20.4,16.04,12.45,10.28,9.85,3.22,0.0,10.25,7.63,5.5,4.52,0.0,0.0,23.6,15.33,14.05,6.44,1.11,0.0,1.121
"2023-01-09 - PHI 4, BUF 0",BUF,37.06,59.11,32.0,44.46,21.98,35.24,0.0,4.26,2.45,3.04,20.4,26.05,12.45,16.04,9.85,10.28,0.0,3.22,7.63,10.25,4.52,5.5,0.0,0.0,15.33,23.6,6.44,14.05,0.0,1.11,0.879
"2023-01-10 - CBJ 3, TB 6",CBJ,48.13,62.55,34.45,49.72,19.53,40.17,3.03,2.93,2.68,2.97,28.92,31.95,14.84,13.05,9.77,12.2,1.02,2.91,13.88,19.31,4.84,9.24,2.05,0.0,24.08,38.16,4.29,17.8,0.0,0.0,1.082
"2023-01-10 - CBJ 3, TB 6",TB,62.55,48.13,49.72,34.45,40.17,19.53,2.93,3.03,2.97,2.68,31.95,28.92,13.05,14.84,12.2,9.77,2.91,1.02,19.31,13.88,9.24,4.84,0.0,2.05,38.16,24.08,17.8,4.29,0.0,0.0,0.918
"2023-01-10 - MIN 3, NYR 4",MIN,44.08,62.54,39.63,39.9,28.66,30.08,3.19,1.87,2.23,2.74,28.04,31.62,15.41,15.06,10.86,8.0,0.0,1.85,12.75,16.29,5.23,5.57,1.05,0.0,14.03,27.64,11.73,13.59,2.16,0.0,1.049
"2023-01-10 - MIN 3, NYR 4",NYR,62.54,44.08,39.9,39.63,30.08,28.66,1.87,3.19,2.74,2.23,31.62,28.04,15.06,15.41,8.0,10.86,1.85,0.0,16.29,12.75,5.57,5.23,0.0,1.05,27.64,14.03,13.59,11.73,0.0,2.16,0.951
"2023-01-10 - NJ 5, CAR 3",NJ,31.63,57.34,24.43,37.99,17.39,16.68,4.09,0.94,1.75,2.2,13.44,29.52,8.37,8.41,5.19,1.89,3.1,0.0,5.11,21.22,2.03,9.72,0.0,0.95,19.31,29.57,4.98,4.13,0.94,0.0,1.179
"2023-01-10 - NJ 5, CAR 3",CAR,57.34,31.63,37.99,24.43,16.68,17.39,0.94,4.09,2.2,1.75,29.52,13.44,8.41,8.37,1.89,5.19,0.0,3.1,21.22,5.11,9.72,2.03,0.95,0.0,29.57,19.31,4.13,4.98,0.0,0.94,0.821
"2023-01-10 - SEA 4, BUF 3",SEA,34.94,43.64,30.93,32.37,20.66,21.06,3.14,0.94,2.66,2.42,23.16,18.54,13.82,7.32,10.53,4.61,2.07,0.94,9.46,11.15,6.26,5.69,1.04,0.0,10.99,24.23,4.05,10.85,0.0,0.0,1.107
"2023-01-10 - SEA 4, BUF 3",BUF,43.64,34.94,32.37,30.93,21.06,20.66,0.94,3.14,2.42,2.66,18.54,23.16,7.32,13.82,4.61,10.53,0.94,2.07,11.15,9.46,5.69,6.26,0.0,1.04,24.23,10.99,10.85,4.05,0.0,0.0,0.893
"2023-01-10 - VAN 4, PIT 5",VAN,30.61,41.78,25.84,30.14,18.24,20.45,4.2,1.87,1.79,2.38,16.41,31.25,11.47,16.81,8.41,8.16,3.18,0.93,5.01,14.38,4.1,4.8,0.0,0.0,12.62,10.02,5.84,7.22,1.12,0.89,1.138
"2023-01-10 - VAN 4, PIT 5",PIT,41.78,30.61,30.14,25.84,20.45,18.24,1.87,4.2,2.38,1.79,31.25,16.41,16.81,11.47,8.16,8.41,0.93,3.18,14.38,5.01,4.8,4.1,0.0,0.0,10.02,12.62,7.22,5.84,0.89,1.12,0.862
"2023-01-10 - DAL 2, NYI 1",DAL,43.69,58.16,30.13,39.02,21.72,22.03,1.06,0.0,2.54,2.42,25.22,34.87,17.04,13.92,9.49,9.4,1.06,0.0,8.36,20.91,4.16,5.79,0.0,0.0,14.67,19.02,7.18,5.65,0.0,0.0,1.049
"2023-01-10 - DAL 2, NYI 1",NYI,58.16,43.69,39.02,30.13,22.03,21.72,0.0,1.06,2.42,2.54,34.87,25.22,13.92,17.04,9.4,9.49,0.0,1.06,20.91,8.36,5.79,4.16,0.0,0.0,19.02,14.67,5.65,7.18,0.0,0.0,0.951
"2023-01-10 - WPG 5, DET 7",WPG,62.73,35.33,45.53,24.25,27.93,16.76,4.04,4.89,2.51,1.15,34.83,18.39,13.8,7.06,8.74,4.11,1.02,1.95,20.62,11.52,6.91,4.99,2.05,2.87,24.05,12.02,11.19,6.63,0.94,0.0,0.853
"2023-01-10 - WPG 5, DET 7",DET,35.33,62.73,24.25,45.53,16.76,27.93,4.89,4.04,1.15,2.51,18.39,34.83,7.06,13.8,4.11,8.74,1.95,1.02,11.52,20.62,4.99,6.91,2.87,2.05,12.02,24.05,6.63,11.19,0.0,0.94,1.147
"2023-01-10 - CGY 3, STL 4",CGY,54.05,34.23,43.16,31.66,29.3,23.31,3.14,1.87,2.69,2.09,22.75,22.29,10.99,11.95,6.44,8.33,3.15,0.93,11.91,10.21,6.42,5.7,0.0,0.96,27.04,10.03,14.38,7.16,0.0,0.0,1.027
"2023-01-10 - CGY 3, STL 4",STL,34.23,54.05,31.66,43.16,23.31,29.3,1.87,3.14,2.09,2.69,22.29,22.75,11.95,10.99,8.33,6.44,0.93,3.15,10.21,11.91,5.7,6.42,0.96,0.0,10.03,27.04,7.16,14.38,0.0,0.0,0.973
"2023-01-10 - FLA 5, COL 4",FLA,56.43,40.77,43.34,28.93,32.06,23.81,3.18,3.71,2.47,1.38,22.07,20.33,11.05,6.09,5.58,4.34,2.13,0.91,11.26,14.01,8.68,9.15,1.04,0.96,25.0,16.94,13.35,8.51,0.0,1.77,0.943
"2023-01-10 - FLA 5, COL 4",COL,40.77,56.43,28.93,43.34,23.81,32.06,3.71,3.18,1.38,2.47,20.33,22.07,6.09,11.05,4.34,5.58,0.91,2.13,14.01,11.26,9.15,8.68,0.96,1.04,16.94,25.0,8.51,13.35,1.77,0.0,1.057
"2023-01-10 - SJ 4, ARI 2",SJ,50.05,39.61,34.33,29.16,32.07,20.84,4.2,1.87,2.67,1.41,30.59,17.78,11.76,3.64,10.6,0.89,3.13,0.92,18.9,14.16,9.38,7.68,0.0,0.95,29.17,26.46,12.25,9.27,1.11,0.0,1.041
"2023-01-10 - SJ 4, ARI 2",ARI,39.61,50.05,29.16,34.33,20.84,32.07,1.87,4.2,1.41,2.67,17.78,30.59,3.64,11.76,0.89,10.6,0.92,3.13,14.16,18.9,7.68,9.38,0.95,0.0,26.46,29.17,9.27,12.25,0.0,1.11,0.959
"2023-01-11 - NSH 1, TOR 2",NSH,33.69,47.74,22.5,37.95,21.46,27.4,1.01,0.94,1.9,1.79,21.91,22.89,12.66,10.28,10.48,8.51,1.01,0.94,9.31,12.61,4.11,6.83,0.0,0.0,10.15,22.63,5.07,11.03,0.0,0.0,1.013
"2023-01-11 - NSH 1, TOR 2",TOR,47.74,33.69,37.95,22.5,27.4,21.46,0.94,1.01,1.79,1.9,22.89,21.91,10.28,12.66,8.51,10.48,0.94,1.01,12.61,9.31,6.83,4.11,0.0,0.0,22.63,10.15,11.03,5.07,0.0,0.0,0.987
"2023-01-11 - WSH 3, PHI 5",WSH,45.22,49.94,32.22,43.2,24.35,30.89,3.03,1.93,2.03,3.08,21.99,26.94,7.03,15.91,4.96,10.02,2.05,0.94,14.75,11.08,8.01,7.93,1.0,0.0,20.0,21.07,10.37,11.81,0.0,1.06,1.062
"2023-01-11 - WSH 3, PHI 5",PHI,49.94,45.22,43.2,32.22,30.89,24.35,1.93,3.03,3.08,2.03,26.94,21.99,15.91,7.03,10.02,4.96,0.94,2.05,11.08,14.75,7.93,8.01,0.0,1.0,21.07,20.0,11.81,10.37,1.06,0.0,0.938
"2023-01-11 - EDM 6, ANA 2",EDM,83.06,28.0,67.21,24.49,54.76,16.14,5.34,1.87,4.54,1.64,46.62,15.16,22.85,5.8,17.39,4.94,2.14,0.93,24.24,9.14,14.42,4.42,3.05,0.0,31.36,9.89,21.01,5.01,0.0,0.88,0.982
"2023-01-11 - EDM 6, ANA 2",ANA,28.0,83.06,24.49,67.21,16.14,54.76,1.87,5.34,1.64,4.54,15.16,46.62,5.8,22.85,4.94,17.39,0.93,2.14,9.14,24.24,4.42,14.42,0.0,3.05,9.89,31.36,5.01,21.01,0.88,0.0,1.018
"2023-01-11 - SJ 3, LA 4",SJ,59.49,55.52,40.47,46.77,25.74,34.62,2.03,3.82,2.56,2.94,35.36,32.62,14.26,14.58,7.09,11.85,1.04,2.82,20.91,18.19,9.13,6.95,0.0,0.94,31.0,33.63,8.71,14.71,0.94,0.0,0.968
"2023-01-11 - SJ 3, LA 4",LA,55.52,59.49,46.77,40.47,34.62,25.74,3.82,2.03,2.94,2.56,32.62,35.36,14.58,14.26,11.85,7.09,2.82,1.04,18.19,20.91,6.95,9.13,0.94,0.0,33.63,31.0,14.71,8.71,0.0,0.94,1.032
"2023-01-12 - CAR 6, CBJ 2",CAR,61.19,28.12,42.24,21.52,31.11,15.29,3.19,0.95,3.01,1.13,30.24,15.14,14.59,6.18,10.16,4.43,2.16,0.0,15.95,8.74,10.94,5.51,0.0,1.03,30.58,11.37,9.97,3.5,1.05,0.0,1.04
"2023-01-12 - CAR 6, CBJ 2",CBJ,28.12,61.19,21.52,42.24,15.29,31.11,0.95,3.19,1.13,3.01,15.14,30.24,6.18,14.59,4.43,10.16,0.0,2.16,8.74,15.95,5.51,10.94,1.03,0.0,11.37,30.58,3.5,9.97,0.0,1.05,0.96
"2023-01-12 - DAL 1, NYR 2",DAL,46.48,40.22,28.74,26.37,24.42,19.96,0.0,0.0,2.09,1.07,19.21,12.93,7.61,1.82,3.28,0.95,0.0,0.0,11.63,11.08,6.3,6.71,0.0,0.0,23.2,23.56,14.81,11.4,0.0,0.0,1.0
"2023-01-12 - DAL 1, NYR 2",NYR,40.22,46.48,26.37,28.74,19.96,24.42,0.0,0.0,1.07,2.09,12.93,19.21,1.82,7.61,0.95,3.28,0.0,0.0,11.08,11.63,6.71,6.3,0.0,0.0,23.56,23.2,11.4,14.81,0.0,0.0,1.0
"2023-01-12 - NSH 3, MTL 4",NSH,56.9,59.8,43.11,43.54,33.23,28.76,2.07,0.94,3.69,2.92,35.04,31.76,20.3,16.2,12.02,7.52,2.07,0.94,14.67,15.48,8.07,3.89,0.0,0.0,19.26,20.49,12.26,14.43,0.0,0.0,1.029
"2023-01-12 - NSH 3, MTL 4",MTL,59.8,56.9,43.54,43.11,28.76,33.23,0.94,2.07,2.92,3.69,31.76,35.04,16.2,20.3,7.52,12.02,0.94,2.07,15.48,14.67,3.89,8.07,0.0,0.0,20.49,19.26,14.43,12.26,0.0,0.0,0.971
"2023-01-12 - SEA 3, BOS 0",SEA,45.71,38.6,35.24,28.55,29.46,18.8,2.13,0.0,2.54,2.22,27.76,22.3,11.17,10.58,7.79,7.02,1.06,0.0,16.91,11.44,8.6,3.66,1.04,0.0,15.47,13.11,12.09,6.23,0.0,0.0,1.072
"2023-01-12 - SEA 3, BOS 0",BOS,38.6,45.71,28.55,35.24,18.8,29.46,0.0,2.13,2.22,2.54,22.3,27.76,10.58,11.17,7.02,7.79,0.0,1.06,11.44,16.91,3.66,8.6,0.0,1.04,13.11,15.47,6.23,12.09,0.0,0.0,0.928
"2023-01-12 - TOR 1, DET 4",TOR,42.01,31.92,32.05,24.4,24.35,18.22,1.01,0.94,1.96,1.38,21.91,17.9,8.08,8.93,5.02,6.01,0.0,0.0,13.57,9.04,6.01,3.91,1.02,0.95,14.93,10.38,9.24,7.36,0.0,0.0,0.99
"2023-01-12 - TOR 1, DET 4",DET,31.92,42.01,24.4,32.05,18.22,24.35,0.94,1.01,1.38,1.96,17.9,21.91,8.93,8.08,6.01,5.02,0.0,0.0,9.04,13.57,3.91,6.01,0.95,1.02,10.38,14.93,7.36,9.24,0.0,0.0,1.01
"2023-01-12 - VAN 4, TB 5",VAN,46.84,45.94,34.57,32.84,29.4,25.92,2.06,2.88,1.96,2.71,23.79,24.42,7.2,14.37,7.11,10.59,1.06,2.87,16.58,9.96,8.2,5.9,1.0,0.0,20.24,16.85,12.09,9.34,0.0,0.0,0.959
"2023-01-12 - VAN 4, TB 5",TB,45.94,46.84,32.84,34.57,25.92,29.4,2.88,2.06,2.71,1.96,24.42,23.79,14.37,7.2,10.59,7.11,2.87,1.06,9.96,16.58,5.9,8.2,0.0,1.0,16.85,20.24,9.34,12.09,0.0,0.0,1.041
"2023-01-12 - WPG 4, BUF 2",WPG,38.81,45.3,29.9,36.64,25.45,26.77,3.17,1.85,1.92,2.44,22.75,29.99,11.98,9.04,8.55,6.32,1.06,0.92,11.01,20.62,4.24,11.27,0.0,0.96,13.9,13.46,12.78,8.18,2.11,0.0,1.056
"2023-01-12 - WPG 4, BUF 2",BUF,45.3,38.81,36.64,29.9,26.77,25.45,1.85,3.17,2.44,1.92,29.99,22.75,9.04,11.98,6.32,8.55,0.92,1.06,20.62,11.01,11.27,4.24,0.96,0.0,13.46,13.9,8.18,12.78,0.0,2.11,0.944
"2023-01-12 - MIN 3, NYI 1",MIN,46.84,36.85,35.09,24.83,24.89,14.14,1.06,0.94,2.48,1.19,24.89,15.81,17.81,4.86,11.27,2.02,0.0,0.0,7.15,11.08,4.04,6.95,1.05,0.0,16.6,15.51,7.84,3.99,0.0,0.95,0.976
"2023-01-12 - MIN 3, NYI 1",NYI,36.85,46.84,24.83,35.09,14.14,24.89,0.94,1.06,1.19,2.48,15.81,24.89,4.86,17.81,2.02,11.27,0.0,0.0,11.08,7.15,6.95,4.04,0.0,1.05,15.51,16.6,3.99,7.84,0.95,0.0,1.024
"2023-01-12 - CGY 4, STL 1",CGY,65.19,34.91,50.41,27.47,38.55,18.07,3.19,0.92,3.1,1.75,30.74,17.97,14.11,4.67,8.61,3.78,2.14,0.0,16.63,13.35,12.34,5.74,1.05,0.96,29.35,12.81,16.57,6.55,0.0,0.0,1.032
"2023-01-12 - CGY 4, STL 1",STL,34.91,65.19,27.47,50.41,18.07,38.55,0.92,3.19,1.75,3.1,17.97,30.74,4.67,14.11,3.78,8.61,0.0,2.14,13.35,16.63,5.74,12.34,0.96,1.05,12.81,29.35,6.55,16.57,0.0,0.0,0.968
"2023-01-12 - COL 2, CHI 3",COL,49.31,30.35,36.85,23.07,23.92,19.03,2.02,2.83,2.8,1.35,23.69,12.58,10.4,7.73,8.24,5.8,1.01,1.88,13.22,4.83,5.14,3.89,0.0,0.95,24.84,12.6,10.34,8.43,0.94,0.0,0.936
"2023-01-12 - COL 2, CHI 3",CHI,30.35,49.31,23.07,36.85,19.03,23.92,2.83,2.02,1.35,2.8,12.58,23.69,7.73,10.4,5.8,8.24,1.88,1.01,4.83,13.22,3.89,5.14,0.95,0.0,12.6,24.84,8.43,10.34,0.0,0.94,1.064
"2023-01-12 - OTT 5, ARI 3",OTT,68.1,48.41,55.17,33.09,39.6,21.63,3.21,1.9,4.08,1.51,34.28,19.68,14.5,6.99,12.22,4.36,3.22,1.86,20.12,12.51,9.66,6.56,0.0,0.0,30.0,24.64,15.73,8.72,0.0,0.0,0.993
"2023-01-12 - OTT 5, ARI 3",ARI,48.41,68.1,33.09,55.17,21.63,39.6,1.9,3.21,1.51,4.08,19.68,34.28,6.99,14.5,4.36,12.22,1.86,3.22,12.51,20.12,6.56,9.66,0.0,0.0,24.64,30.0,8.72,15.73,0.0,0.0,1.007
"2023-01-12 - FLA 2, VGK 4",FLA,72.09,53.22,50.92,42.78,36.7,28.0,1.06,2.79,3.02,2.77,42.42,29.26,15.48,11.74,11.02,5.5,1.06,1.86,27.2,17.26,11.62,12.24,0.0,0.96,22.93,20.38,12.03,6.64,0.0,0.0,0.929
"2023-01-12 - FLA 2, VGK 4",VGK,53.22,72.09,42.78,50.92,28.0,36.7,2.79,1.06,2.77,3.02,29.26,42.42,11.74,15.48,5.5,11.02,1.86,1.06,17.26,27.2,12.24,11.62,0.96,0.0,20.38,22.93,6.64,12.03,0.0,0.0,1.071
"2023-01-13 - WPG 4, PIT 1",WPG,55.23,33.67,41.06,24.69,33.36,19.5,3.18,0.92,2.03,1.09,26.2,13.63,8.93,4.39,7.85,3.59,1.06,0.92,17.4,9.2,6.4,5.63,2.01,0.0,23.55,18.28,16.86,10.3,0.0,0.0,1.048
"2023-01-13 - WPG 4, PIT 1",PIT,33.67,55.23,24.69,41.06,19.5,33.36,0.92,3.18,1.09,2.03,13.63,26.2,4.39,8.93,3.59,7.85,0.92,1.06,9.2,17.4,5.63,6.4,0.0,2.01,18.28,23.55,10.3,16.86,0.0,0.0,0.952
"2023-01-13 - NJ 6, ANA 2",NJ,63.48,40.1,54.72,32.37,42.05,22.97,5.38,0.92,3.82,1.94,37.47,21.2,14.91,8.33,13.75,3.26,3.27,0.91,22.85,12.6,13.21,8.01,2.09,0.0,35.01,20.66,14.06,10.03,0.0,0.0,1.088
"2023-01-13 - NJ 6, ANA 2",ANA,40.1,63.48,32.37,54.72,22.97,42.05,0.92,5.38,1.94,3.82,21.2,37.47,8.33,14.91,3.26,13.75,0.91,3.27,12.6,22.85,8.01,13.21,0.0,2.09,20.66,35.01,10.03,14.06,0.0,0.0,0.912
"2023-01-13 - EDM 7, SJ 1",EDM,48.08,32.21,37.47,23.53,31.84,16.67,4.32,0.92,2.8,1.27,18.34,12.8,10.4,5.87,8.17,4.21,1.08,0.91,8.07,6.7,5.6,2.69,3.12,0.0,25.65,27.41,13.56,9.59,0.0,0.0,1.081
"2023-01-13 - EDM 7, SJ 1",SJ,32.21,48.08,23.53,37.47,16.67,31.84,0.92,4.32,1.27,2.8,12.8,18.34,5.87,10.4,4.21,8.17,0.91,1.08,6.7,8.07,2.69,5.6,0.0,3.12,27.41,25.65,9.59,13.56,0.0,0.0,0.919
"2023-01-14 - CGY 6, DAL 5",CGY,54.97,40.36,41.77,36.83,28.09,24.79,4.27,3.7,2.02,1.45,19.06,19.05,6.73,5.1,5.6,2.57,1.06,0.91,12.57,13.64,6.51,10.82,0.97,1.92,30.06,19.05,16.26,8.89,2.24,0.88,1.003
"2023-01-14 - CGY 6, DAL 5",DAL,40.36,54.97,36.83,41.77,24.79,28.09,3.7,4.27,1.45,2.02,19.05,19.06,5.1,6.73,2.57,5.6,0.91,1.06,13.64,12.57,10.82,6.51,1.92,0.97,19.05,30.06,8.89,16.26,0.88,2.24,0.997
"2023-01-14 - CBJ 4, DET 3",CBJ,44.24,36.21,36.7,26.73,26.37,21.67,4.26,2.79,2.6,1.06,26.82,12.01,12.62,2.51,10.27,2.5,2.15,0.93,14.36,9.39,8.41,5.39,1.05,0.96,14.82,21.83,5.48,12.8,1.12,0.88,1.033
"2023-01-14 - CBJ 4, DET 3",DET,36.21,44.24,26.73,36.7,21.67,26.37,2.79,4.26,1.06,2.6,12.01,26.82,2.51,12.62,2.5,10.27,0.93,2.15,9.39,14.36,5.39,8.41,0.96,1.05,21.83,14.82,12.8,5.48,0.88,1.12,0.967
"2023-01-14 - MTL 1, NYI 2",MTL,35.79,70.3,26.24,48.32,18.78,36.86,1.01,1.93,1.79,3.35,21.39,38.68,8.9,13.92,6.82,10.13,1.04,0.99,12.29,25.33,7.88,11.2,0.0,0.95,11.64,24.75,3.47,15.48,0.0,0.0,1.002
"2023-01-14 - MTL 1, NYI 2",NYI,70.3,35.79,48.32,26.24,36.86,18.78,1.93,1.01,3.35,1.79,38.68,21.39,13.92,8.9,10.13,6.82,0.99,1.04,25.33,12.29,11.2,7.88,0.95,0.0,24.75,11.64,15.48,3.47,0.0,0.0,0.998
"2023-01-14 - OTT 0, COL 7",OTT,46.1,57.57,34.22,42.66,25.12,32.0,0.0,5.91,2.03,3.01,24.83,29.04,8.79,14.19,5.78,12.33,0.0,1.95,15.65,15.04,8.68,5.12,0.0,2.95,19.76,21.79,10.58,12.38,0.0,1.06,0.815
"2023-01-14 - OTT 0, COL 7",COL,57.57,46.1,42.66,34.22,32.0,25.12,5.91,0.0,3.01,2.03,29.04,24.83,14.19,8.79,12.33,5.78,1.95,0.0,15.04,15.65,5.12,8.68,2.95,0.0,21.79,19.76,12.38,10.58,1.06,0.0,1.185
"2023-01-14 - PHI 3, WSH 1",PHI,38.26,61.54,23.98,42.63,20.49,29.0,2.13,0.92,2.26,2.76,18.76,26.0,7.85,15.08,5.59,8.8,1.08,0.92,11.07,10.68,6.4,3.68,1.05,0.0,14.03,28.5,8.52,12.43,0.0,0.0,1.072
"2023-01-14 - PHI 3, WSH 1",WSH,61.54,38.26,42.63,23.98,29.0,20.49,0.92,2.13,2.76,2.26,26.0,18.76,15.08,7.85,8.8,5.59,0.92,1.08,10.68,11.07,3.68,6.4,0.0,1.05,28.5,14.03,12.43,8.52,0.0,0.0,0.928
"2023-01-14 - PIT 1, CAR 2",PIT,45.75,54.21,35.46,44.59,22.65,27.65,0.0,1.93,1.59,3.41,18.06,31.6,5.99,16.59,0.97,10.03,0.0,0.0,11.9,15.05,7.09,4.96,0.0,1.89,21.39,19.54,9.48,12.6,0.0,0.0,0.93
"2023-01-14 - PIT 1, CAR 2",CAR,54.21,45.75,44.59,35.46,27.65,22.65,1.93,0.0,3.41,1.59,31.6,18.06,16.59,5.99,10.03,0.97,0.0,0.0,15.05,11.9,4.96,7.09,1.89,0.0,19.54,21.39,12.6,9.48,0.0,0.0,1.07
"2023-01-14 - TOR 3, BOS 4",TOR,50.77,50.14,31.23,38.45,18.58,28.95,2.07,3.73,2.84,2.42,30.65,28.3,15.21,14.02,8.55,9.47,0.0,0.92,15.45,14.18,5.09,6.67,1.06,2.86,18.23,19.62,5.15,12.83,1.05,0.0,0.982
"2023-01-14 - TOR 3, BOS 4",BOS,50.14,50.77,38.45,31.23,28.95,18.58,3.73,2.07,2.42,2.84,28.3,30.65,14.02,15.21,9.47,8.55,0.92,0.0,14.18,15.45,6.67,5.09,2.86,1.06,19.62,18.23,12.83,5.15,0.0,1.05,1.018
"2023-01-14 - VAN 3, FLA 4",VAN,37.89,45.27,33.39,35.26,25.61,27.69,2.11,1.85,2.39,1.99,19.1,21.0,8.1,8.5,5.0,6.8,0.0,1.84,10.91,12.47,5.0,6.75,0.0,0.0,18.18,21.03,14.31,14.25,2.11,0.0,1.016
"2023-01-14 - VAN 3, FLA 4",FLA,45.27,37.89,35.26,33.39,27.69,25.61,1.85,2.11,1.99,2.39,21.0,19.1,8.5,8.1,6.8,5.0,1.84,0.0,12.47,10.91,6.75,5.0,0.0,0.0,21.03,18.18,14.25,14.31,0.0,2.11,0.984
"2023-01-14 - ARI 1, MIN 2",ARI,45.81,39.11,33.5,31.53,24.52,21.6,1.01,0.99,1.91,1.72,25.03,17.93,9.23,8.84,6.04,5.03,0.0,0.99,15.54,9.14,7.93,1.97,1.02,0.0,16.71,18.48,10.73,13.82,0.0,0.0,0.996
"2023-01-14 - ARI 1, MIN 2",MIN,39.11,45.81,31.53,33.5,21.6,24.52,0.99,1.01,1.72,1.91,17.93,25.03,8.84,9.23,5.03,6.04,0.99,0.0,9.14,15.54,1.97,7.93,0.0,1.02,18.48,16.71,13.82,10.73,0.0,0.0,1.004
"2023-01-14 - BUF 5, NSH 3",BUF,49.68,44.13,41.86,32.13,27.69,24.93,3.19,1.87,2.63,1.97,30.22,24.4,10.98,9.92,7.57,6.43,1.06,0.92,19.36,14.19,13.68,8.41,2.09,0.0,17.31,18.13,5.47,9.15,0.0,0.88,1.04
"2023-01-14 - BUF 5, NSH 3",NSH,44.13,49.68,32.13,41.86,24.93,27.69,1.87,3.19,1.97,2.63,24.4,30.22,9.92,10.98,6.43,7.57,0.92,1.06,14.19,19.36,8.41,13.68,0.0,2.09,18.13,17.31,9.15,5.47,0.88,0.0,0.96
"2023-01-14 - SEA 8, CHI 5",SEA,49.61,32.66,38.93,29.9,29.75,19.78,8.57,2.76,2.09,1.24,20.33,11.08,10.27,6.68,7.98,3.33,4.31,1.82,10.23,4.27,6.67,1.76,1.04,0.0,21.04,20.75,12.96,13.44,3.29,0.89,1.149
"2023-01-14 - SEA 8, CHI 5",CHI,32.66,49.61,29.9,38.93,19.78,29.75,2.76,8.57,1.24,2.09,11.08,20.33,6.68,10.27,3.33,7.98,1.82,4.31,4.27,10.23,1.76,6.67,0.0,1.04,20.75,21.04,13.44,12.96,0.89,3.29,0.851
